time	data	mean	q025	med	q975	x_mean	x_q025	x_med	x_q975	osi
278	0.00033476933333142817	0.0007209592497842418	0.0006899864983519381	0.0007204838974061439	0.0007542915333017354	0.999999998936626	0.9999999803950065	1.000000000342824	1.000000014222217	0.75
279	0.0003233874999961332	0.0007644422478575573	0.0007316506628759546	0.0007638626110693592	0.0007998279218731755	0.9999999980606116	0.9999999816113254	0.9999999982381179	1.000000013135573	0.75
280	0.0003286120000039478	0.0008101747075869085	0.0007754921870249795	0.0008094889586868501	0.0008477007618835321	0.9999999972116678	0.9999999818120396	0.9999999970323822	1.0000000111893477	0.75
281	0.0003279885000018634	0.0008582072398367581	0.0008215643764141342	0.0008574138564851211	0.0008979580790253396	0.9999999977023445	0.9999999823820966	0.999999997425143	1.0000000121092176	0.745366667
282	0.00033143300000349114	0.0009085815940914363	0.0008699126935120407	0.0009078302842241852	0.0009506378826007648	0.9999999993809443	0.9999999842728566	1.0000000015615846	1.0000000115260266	0.740733333
283	0.00033565083333589893	0.0009613290263157818	0.0009205732278832384	0.0009605869936387396	0.0010057664008551767	0.9999999966770099	0.9999999826737312	0.9999999958622134	1.0000000122163888	0.7361
284	0.0003396108333276498	0.0010164685535772205	0.0009735710716380805	0.0010155713190477121	0.0010633561935699397	0.9999999992638631	0.9999999842808187	1.0000000005733005	1.0000000114088914	0.722216667
285	0.0003428491666714664	0.0010740051029575145	0.001028921658474716	0.0010730580029898152	0.0011234041826374635	0.999999997463791	0.9999999839329119	0.999999997465518	1.000000010442836	0.705233333
286	0.00033117516666283426	0.0011339275789663409	0.0010866227030156858	0.0011330300157934724	0.0011858895776546213	0.9999999975466077	0.9999999832985376	0.9999999979776879	1.0000000118550516	0.68825
287	0.00032831733333101574	0.0011962068635347801	0.0011466531293853252	0.0011955481291283784	0.0012506319042003785	0.999999998044066	0.9999999775449492	0.9999999982409232	1.0000000146041015	0.6759
288	0.00035334716666442516	0.0012607937838754715	0.0012089758343923774	0.0012604040895745343	0.0013176386664635038	0.9999999976747814	0.9999999796601015	0.9999999970731848	1.000000014049586	0.66355
289	0.000359084666662768	0.0013276170788866298	0.0012736621151841637	0.0013272961235923386	0.0013868722660165236	0.9999999986799307	0.9999999799982566	1.0000000007436316	1.0000000129405602	0.6512
290	0.0003745420000005598	0.0013965814069779108	0.0013407438988141725	0.0013961035444563005	0.0014582193858999387	0.9999999980434818	0.9999999801020603	0.9999999991225794	1.0000000136576481	0.6481
291	0.0003833313333287472	0.001467565444487162	0.0014099126783786698	0.0014670188849912585	0.0015315388551006587	0.9999999971172187	0.9999999791365233	0.9999999968603241	1.0000000162904321	0.6481
292	0.00038569800000474324	0.001540420128184229	0.0014807808830644442	0.0015398357813004825	0.0016066599494642057	0.9999999985885272	0.9999999805435327	1.0000000005743095	1.000000013016154	0.6481
293	0.0003784799999958754	0.001614967103674691	0.0015531197682167796	0.0016140423865584667	0.001683380944736816	0.9999999977337307	0.9999999811766032	0.9999999980602554	1.0000000134009446	0.6481
294	0.00034442283332865146	0.0016909974463532595	0.001627019706013149	0.0016903656430104065	0.0017614679899967075	0.9999999985673865	0.9999999803884486	0.9999999989365411	1.0000000147006445	0.6481
295	0.0003336694999946307	0.0017682707229093953	0.0017022631479404202	0.0017677322132382035	0.0018406543926623156	0.9999999978836182	0.9999999794317138	0.9999999988013417	1.0000000136707041	0.652733333
296	0.0003174609999989541	0.001846514467567955	0.0017786046794496734	0.0018460325373883314	0.0019206403668522258	0.99999999775913	0.9999999814293459	0.9999999982730801	1.00000001189401	0.657366667
297	0.0003050480000069528	0.0019254241422753267	0.0018559409951527978	0.0019250114408122182	0.0020010933415114084	0.9999999981040344	0.9999999792054655	0.9999999988189666	1.000000013994116	0.662
298	0.0002983014999953377	0.0020046636508687455	0.0019343740405817678	0.0020043692349742026	0.0020816488726638094	0.9999999983223461	0.9999999808126055	0.9999999984943471	1.0000000134777915	0.6666333329999999
299	0.0002870203333349488	0.0020838664685812946	0.0020121668575644623	0.002083859579600985	0.0021619122456809506	0.999999997317116	0.9999999809106409	0.999999997182806	1.0000000133268543	0.671266667
300	0.0002666406666610592	0.0021626374399225817	0.002089718852048288	0.0021629014863690024	0.002241460786869915	0.9999999985650172	0.9999999794278861	1.0000000000994171	1.000000014410096	0.6759
301	0.0002551631666647787	0.002240555283735274	0.002166673134472485	0.0022408531907697196	0.002319846941906446	0.9999999982304852	0.9999999791794302	0.9999999986684267	1.0000000145200045	0.6759
302	0.00024849266667031	0.0023171758296070674	0.0022426098381065126	0.0023173285202187175	0.0023966021053993037	0.9999999982527277	0.9999999801088472	0.9999999991432814	1.0000000137641127	0.6759
303	0.0002359716666663475	0.0023920359861915124	0.0023174241366745734	0.0023918239677219438	0.0024712412160515	0.9999999986696286	0.9999999798627587	0.9999999990170511	1.0000000143554784	0.6759
304	0.00022915633332764242	0.00246465842271328	0.002390472577578149	0.0024644189916640797	0.0025432680562243455	0.9999999975589948	0.9999999785219468	0.9999999984595719	1.0000000142976877	0.6759
305	0.00022105216666803418	0.0025345569172197675	0.002461153137062349	0.002533788862619361	0.002612181206876646	0.9999999981171811	0.9999999787352519	0.9999999987835624	1.0000000144880499	0.6759
306	0.00022371350000223168	0.002601242298868481	0.002528988205734414	0.0026001142478300466	0.0026774805537880314	0.9999999994992281	0.9999999793656943	1.0000000005461567	1.0000000151095925	0.6759
307	0.00021201749999716436	0.00266422888638887	0.002593499460167288	0.0026627136346731584	0.0027386742266678416	0.9999999978920235	0.9999999787920524	0.9999999987004823	1.0000000139570806	0.6759
308	0.00020877666666848345	0.002723041297785818	0.0026539700322940674	0.0027209419581065517	0.0027964166343677163	0.9999999983367134	0.9999999795377502	0.9999999983361556	1.0000000142919099	0.669733333
309	0.00020909583333744562	0.0027772214832753163	0.0027096447566319322	0.002774612900872852	0.0028504960312522656	0.9999999982097333	0.9999999816366508	0.9999999982738431	1.000000012519838	0.663566667
310	0.00021030116667187883	0.0028263358174974527	0.002760785884968324	0.00282380056768663	0.002899178367462655	0.9999999978963255	0.9999999802120213	0.9999999983033355	1.0000000146660493	0.6574
311	0.00021868533333030865	0.002869982069703159	0.002807214900450451	0.0028668874525422028	0.0029420558641999055	0.9999999975553873	0.9999999788901357	0.999999998127469	1.0000000154182913	0.651233333
312	0.0002308233333374088	0.0029077960669828895	0.0028478981130385015	0.002904682306060273	0.0029771902883682063	0.9999999977046352	0.9999999789774068	0.9999999982400367	1.0000000149240018	0.645066667
313	0.0002339585000067245	0.0029394578644802855	0.0028830965550373294	0.0029366729096975902	0.0030051243692501097	0.9999999986446828	0.9999999813842434	0.9999999990113547	1.0000000153983977	0.645066667
314	0.00022450400000671714	0.00296469724538206	0.002912233513957338	0.0029622302570587525	0.003026244320462235	0.9999999990458588	0.9999999799695358	0.9999999996127391	1.0000000152861608	0.651233333
