time	data	mean	q025	med	q975
114	3.4431666631297915e-06	2.5937604290889064e-08	6.632724360194928e-09	2.0815177528753033e-08	8.249815465661241e-08
115	3.8064999973383924e-06	2.3589624577671534e-08	5.853411003277144e-09	1.8849687711007013e-08	7.575826624449915e-08
116	5.158166668739459e-06	2.1514601232641116e-08	5.185299326678503e-09	1.7412784350994217e-08	6.973217483451272e-08
117	6.035000000358064e-06	1.9677837835109907e-08	4.605514300726543e-09	1.5876374146229084e-08	6.433584588879684e-08
118	6.273333331582799e-06	1.804933643018312e-08	4.100427436475572e-09	1.425925889356671e-08	5.949026450814998e-08
119	7.145000004893539e-06	1.6603497846316774e-08	3.6624942495878924e-09	1.2843368206676227e-08	5.5141242123316153e-08
120	6.998333332179572e-06	1.5318050134222755e-08	3.2844554644004533e-09	1.1601104334166488e-08	5.123848738290829e-08
121	7.715000005609667e-06	1.4173851288636777e-08	2.9579712692620796e-09	1.072831705461716e-08	4.7731173706889385e-08
122	6.076666671997839e-06	1.3154187361315661e-08	2.6712353711264986e-09	1.0039133252456142e-08	4.457026625689969e-08
123	6.11333332824087e-06	1.2244435652318975e-08	2.4189201701463724e-09	9.185851144864914e-09	4.1724023910555655e-08
124	6.698333327405388e-06	1.143215644566518e-08	2.1979502973843924e-09	8.434730475463983e-09	3.9163445334879833e-08
125	6.339999996658071e-06	1.0706454641628441e-08	1.9962654868618787e-09	7.769490628215955e-09	3.68426494229012e-08
126	5.819999994748397e-06	1.0057944858216398e-08	1.817271302078195e-09	7.2637614012527425e-09	3.473929540631833e-08
127	5.09833332979248e-06	9.47852490083646e-09	1.66266005478074e-09	6.734741388099473e-09	3.2842540182237905e-08
128	5.0683333328957e-06	8.960837053139015e-09	1.5289720154974715e-09	6.319735101704005e-09	3.1136102083110755e-08
129	5.018333334089246e-06	8.498563072630814e-09	1.4111148969533313e-09	5.961827958765368e-09	2.960393701169499e-08
130	4.643333337073111e-06	8.086345838992616e-09	1.3070187390441548e-09	5.6628443410795106e-09	2.8230218834754614e-08
131	4.618333331702154e-06	7.71951325135602e-09	1.2155948352843353e-09	5.3966388399836296e-09	2.6999444385234606e-08
132	4.983333333731182e-06	7.3939841335529435e-09	1.1357321640898929e-09	5.129367037132186e-09	2.5897143507232227e-08
133	4.935000002745156e-06	7.106243503260412e-09	1.0663193239881404e-09	4.9123193729360695e-09	2.5032571851991824e-08
134	5.263333336595693e-06	6.853201619745665e-09	9.943188947201241e-10	4.744484912279758e-09	2.44268442613653e-08
135	4.873333329195707e-06	6.6322077738940925e-09	9.24762652827442e-10	4.624541321278097e-09	2.389966288924504e-08
136	4.633333330150544e-06	6.4410128304991355e-09	8.641631667301092e-10	4.521349655498631e-09	2.3481691372741023e-08
137	4.418333336476338e-06	6.277820690894777e-09	8.262943846410764e-10	4.402974547595015e-09	2.344894896936131e-08
138	4.245000002506447e-06	6.1410954709444795e-09	7.958722750046194e-10	4.291187013363016e-09	2.346055921868342e-08
139	4.348333335760211e-06	6.029585722174358e-09	7.701654610010571e-10	4.169768041130245e-09	2.3519869740773563e-08
140	3.6900000002387094e-06	5.942355982652486e-09	7.490547039164628e-10	4.069029198336638e-09	2.344549769991015e-08
141	3.654999999880645e-06	5.878741127980637e-09	7.323906770045767e-10	3.988945048393804e-09	2.3053688100289702e-08
142	3.4949999965387163e-06	5.838342192466801e-09	7.123609168417174e-10	3.928610885459874e-09	2.2748890538403455e-08
143	3.758333333134409e-06	5.82108873350861e-09	6.847150024188112e-10	3.887030893876717e-09	2.2533503506223648e-08
144	4.213333337789239e-06	5.827081787252087e-09	6.609751636908857e-10	3.864289069372507e-09	2.2475428514404914e-08
145	4.646666660778506e-06	5.8567109156502824e-09	6.406425459036124e-10	3.874861342015207e-09	2.2687481987992416e-08
146	4.986666669372038e-06	5.910784691717327e-09	6.231656823800934e-10	3.912830550359471e-09	2.298140325193024e-08
147	5.081666663523662e-06	5.990601695492978e-09	6.087740562612233e-10	3.975348436612454e-09	2.3361305182584944e-08
148	5.706666666507527e-06	6.097118211615223e-09	5.977065693856028e-10	4.057831644985638e-09	2.3831300654642552e-08
149	5.623333335163438e-06	6.2322826002240716e-09	5.89599830879023e-10	4.155565793477656e-09	2.4396108372570953e-08
150	5.62166666734301e-06	6.398446993017648e-09	5.844146667212606e-10	4.270442420757231e-09	2.507577715420253e-08
151	5.641666669252683e-06	6.59760487128233e-09	5.842141868851127e-10	4.402548636467281e-09	2.5862970443544354e-08
152	6.3599999985677445e-06	6.832585518846656e-09	6.054684274873356e-10	4.565224981209913e-09	2.6767225425176658e-08
153	7.0483333309860255e-06	7.106898107702614e-09	6.309065790890578e-10	4.764150337961044e-09	2.7810107279771753e-08
154	6.648333328598935e-06	7.426225525433034e-09	6.607213946297495e-10	4.9910416617943555e-09	2.901318247071604e-08
155	6.753333329673125e-06	7.796325058969496e-09	6.954892348402096e-10	5.257704967663387e-09	3.039801746223263e-08
156	6.824999998209681e-06	8.224711730272625e-09	7.423585177107686e-10	5.583688363337264e-09	3.19861787189523e-08
