time	data	mean	q025	med	q975
139	1.3840000841135821e-06	4.738843955413503e-08	2.1316965857313615e-08	4.5236129586775834e-08	8.201083843841217e-08
140	1.1378333853816866e-06	4.7772213057152063e-08	2.1430594222155892e-08	4.5450801614891055e-08	8.249334636030531e-08
141	1.5689999762047103e-06	4.827563635474538e-08	2.163316130851892e-08	4.578632293998159e-08	8.317661843638846e-08
142	1.4140000416878718e-06	4.890502064860703e-08	2.190174603102376e-08	4.625605202308941e-08	8.409307103800312e-08
143	1.2603333812313453e-06	4.966809369918319e-08	2.223906206033401e-08	4.700128978620288e-08	8.52340580357967e-08
144	1.4748333453539513e-06	5.057368323618642e-08	2.264979272930644e-08	4.7882539326413716e-08	8.660693752441255e-08
145	1.4439999992621615e-06	5.163235681853178e-08	2.3143015017372105e-08	4.8890993178373054e-08	8.821978625095859e-08
146	1.4901667348859789e-06	5.285571329464635e-08	2.3717261006988356e-08	5.0086288380832626e-08	9.008949951274589e-08
147	1.1518333163937925e-06	5.4257470568266726e-08	2.438105016757616e-08	5.153465140422106e-08	9.224166138848404e-08
148	1.4285000427023996e-06	5.585224800831928e-08	2.514687391868849e-08	5.2991070845563455e-08	9.470186556002926e-08
149	1.4905000534010572e-06	5.765950986663015e-08	2.6027223681235622e-08	5.465180238226822e-08	9.749570571032513e-08
150	1.9838334064100823e-06	5.969823414162371e-08	2.7034590875115893e-08	5.652514660463332e-08	1.0064877552148501e-07
151	2.106666720774819e-06	6.199311700910722e-08	2.8181466920672022e-08	5.864584661729912e-08	1.0418699521324826e-07
152	2.5516666755822144e-06	6.456963754598424e-08	2.94803432380004e-08	6.103391072400068e-08	1.0816494190929527e-07
153	2.5516666755822144e-06	6.745809540378813e-08	3.094382287898116e-08	6.371125823598292e-08	1.1261125420706525e-07
154	2.430000068250056e-06	7.069836730382318e-08	3.2599923750247653e-08	6.672426078295064e-08	1.1756133554035449e-07
155	2.798333259856922e-06	7.433083384538262e-08	3.447324220980867e-08	7.011929072163845e-08	1.2311305605923912e-07
156	2.6750000599493733e-06	7.840348179195953e-08	3.6575029723972197e-08	7.396240611732288e-08	1.2948757984798926e-07
157	3.5666667465991644e-06	8.296915315597083e-08	3.8949419341533364e-08	7.828959166026976e-08	1.366234404326229e-07
158	3.966666672815321e-06	8.809123973731273e-08	4.1646813589058157e-08	8.314929675620189e-08	1.4459968725125963e-07
159	4.181666706940348e-06	9.38428961552081e-08	4.471761499244596e-08	8.862556756723073e-08	1.5349597660958953e-07
160	4.181666706940348e-06	1.0030665233386941e-07	4.8212226078385906e-08	9.4774106949783e-08	1.6345102390541652e-07
161	5.661666581507813e-06	1.0758604904945997e-07	5.218104937275325e-08	1.0171771025462446e-07	1.7460786869148466e-07
162	5.845000065483162e-06	1.1579541747534327e-07	5.668355767543132e-08	1.0958614743068244e-07	1.8711457372415812e-07
163	6.183333299515738e-06	1.2507194296714171e-07	6.18063991812009e-08	1.1850918842752094e-07	2.011955896822425e-07
164	7.0166666635923394e-06	1.3557223988309787e-07	6.759427045836084e-08	1.2861660319379575e-07	2.1707719144973824e-07
165	9.166666635923399e-06	1.4748465044272498e-07	7.424009173151197e-08	1.400857840843264e-07	2.3498587299595073e-07
166	1.0179999929905348e-05	1.6102623567568727e-07	8.188717944629578e-08	1.5314382232242637e-07	2.552141032048876e-07
167	9.344999973253355e-06	1.7645646306685013e-07	9.069530854844384e-08	1.6803037001878465e-07	2.781103331015871e-07
168	9.90000001844596e-06	1.9408178042364647e-07	1.0085586488393604e-07	1.8509824787400862e-07	3.0409804945578006e-07
169	1.0521666718007925e-05	2.142705100922305e-07	1.1262452738798615e-07	2.0470264218902567e-07	3.337053994923816e-07
170	9.688333353931323e-06	2.3744951041684325e-07	1.2630300642139618e-07	2.2722705149407254e-07	3.674655423509497e-07
171	9.221666588886198e-06	2.64135476671668e-07	1.4227017293793812e-07	2.531960114713727e-07	4.060440659500364e-07
172	9.496666722619415e-06	2.9494564496473247e-07	1.60948794036609e-07	2.8321345178813825e-07	4.5022772472078526e-07
173	1.004833339820163e-05	3.306261463947822e-07	1.8284496066758585e-07	3.1807524409574485e-07	5.010375382607799e-07
174	9.863333321650892e-06	3.7206561114775604e-07	2.0862484140628926e-07	3.5864132735314586e-07	5.595842310246879e-07
175	9.480000059027076e-06	4.2033592641606847e-07	2.3907441443180126e-07	4.0594981125345334e-07	6.271910672456211e-07
176	1.006500006179397e-05	4.767373297669372e-07	2.751786389046334e-07	4.614657447952757e-07	7.054922644653767e-07
177	9.550000083006825e-06	5.428586904327078e-07	3.1810762106289197e-07	5.267213215473306e-07	7.965046352574505e-07
178	8.876666615632841e-06	6.206133885446623e-07	3.6937773881267966e-07	6.030033438270711e-07	9.025099818854443e-07
179	9.526666680193705e-06	7.1234593613477e-07	4.309807230190978e-07	6.935478259075356e-07	1.0263455227295795e-06
180	9.034999919760068e-06	8.209382313622088e-07	5.065535480908647e-07	8.009280098888535e-07	1.1715209155736095e-06
181	8.09000005718248e-06	9.499130671969354e-07	5.98068779600353e-07	9.290965290179922e-07	1.3421171080826664e-06
182	8.738333344708343e-06	1.1036206556472731e-06	7.093978036155027e-07	1.0826558569877173e-06	1.5432663981735882e-06
183	8.98666670601805e-06	1.2874368007331348e-06	8.451342932017233e-07	1.264292843583945e-06	1.7811511113853991e-06
184	9.446666731842395e-06	1.508022168013859e-06	1.0114488782398092e-06	1.4831670773384087e-06	2.063372076806469e-06
185	8.215000034125028e-06	1.7736681950909095e-06	1.216014231109242e-06	1.7434602738188622e-06	2.3990298425445544e-06
186	8.706666610099053e-06	2.0947098987540547e-06	1.4686946517056794e-06	2.060387067527212e-06	2.794273452264254e-06
187	8.859999952040501e-06	2.4840978572605095e-06	1.7820061080226327e-06	2.451253538996332e-06	3.266696117098645e-06
188	7.626666661747744e-06	2.958071445083163e-06	2.1721345639477228e-06	2.927681638522895e-06	3.83401058816293e-06
189	1.007666657874092e-05	3.537114866705272e-06	2.656477332763361e-06	3.503156223253279e-06	4.518133066532487e-06
190	1.1273333356698216e-05	4.2470912397366184e-06	3.256673695796852e-06	4.20861588994366e-06	5.359564600864231e-06
191	1.5121666607332159e-05	5.120808406695959e-06	4.010451770871548e-06	5.088069120644809e-06	6.353240564118624e-06
192	1.6541666751210653e-05	6.199982801594609e-06	4.96095183814195e-06	6.1783285092358095e-06	7.540792604877466e-06
193	1.906666665436936e-05	7.537856633077023e-06	6.164336974256022e-06	7.531494990169058e-06	9.080020581899264e-06
194	2.00833333179617e-05	9.202578634982395e-06	7.693945322680177e-06	9.169786195997093e-06	1.097537266958161e-05
195	1.8650000064560864e-05	1.1281662732629718e-05	9.578933586467865e-06	1.124395870030371e-05	1.3354976672518601e-05
196	1.9999999999999998e-05	1.3887853231986091e-05	1.1964147252747818e-05	1.3849100602938654e-05	1.6311878720731927e-05
197	1.8116666645146377e-05	1.716683076535009e-05	1.4986971619057424e-05	1.7075953209929752e-05	1.9945358562094454e-05
198	1.9249999953885097e-05	2.130741325410714e-05	1.8715451056162824e-05	2.1215377274346674e-05	2.453564622515799e-05
199	1.9550000083006824e-05	2.6555046906114117e-05	2.3628575843747914e-05	2.6359042127293288e-05	3.0513146647033073e-05
