time	data	mean	q025	med	q975
220	7.394999998889679e-05	0.00273670243130203	0.00050985052504238	0.0015977724113658053	0.015115596846780986
221	7.744999998889678e-05	0.0019067838683364405	0.0003685767925672373	0.0011369368345107815	0.009978869025647902
222	7.696666669627525e-05	0.001352748632247189	0.0002713010141966015	0.0008231219637627999	0.006777416419036071
223	8.429533338411204e-05	0.0009773964409050485	0.0002027366378932154	0.00060059990324492	0.004723277324857193
224	8.722866666563036e-05	0.0007183881353723902	0.00015340091837312596	0.00044464923202047806	0.003365621263525202
225	8.984533328418308e-05	0.0005361766297927741	0.00011726135338445304	0.00033513071463885525	0.0024431039575259707
226	9.264250003164417e-05	0.00040557059911525985	9.038258431039102e-05	0.00025614795460417075	0.0018006163174238237
227	9.553450002986766e-05	0.00031032186424375085	7.01342577093065e-05	0.00019764008001019157	0.0013435307120632791
228	0.00010517416663132142	0.00023977320456719466	5.471755560120706e-05	0.00015189904206311497	0.001012443121627801
229	0.00010652500000555162	0.000186801651997529	4.2875953490032154e-05	0.00011705647559091521	0.0007690041058698913
230	0.00011616250003608546	0.0001465539449853196	3.3714598376188174e-05	9.195408268887575e-05	0.0005877926936401353
231	0.00011886249996946615	0.00011566024835202528	2.6339360667114216e-05	7.303465151545361e-05	0.0004515414332470714
232	0.00011989883336268283	9.173841900247766e-05	2.050925689240063e-05	5.8362921920792347e-05	0.0003482592549224932
233	0.00011988033329195535	7.307622406721604e-05	1.5996620191996264e-05	4.677206960072054e-05	0.0002694542107846365
234	0.00012241549995902913	5.8424066130913444e-05	1.2494393319613345e-05	3.757083987987505e-05	0.00020900846164300095
235	0.00013020633331993543	4.6857362586574835e-05	9.770379285242114e-06	3.0237345149825687e-05	0.00016244916164011208
236	0.00012887383335713124	3.7683581361544346e-05	7.647822235236877e-06	2.437317034496906e-05	0.00012646506459625025
237	0.00014461933327840942	3.0378346267235015e-05	5.9838599100498005e-06	1.9671199709565273e-05	9.85790952093539e-05
238	0.00015744350005407267	2.4540805537154804e-05	4.683873461110925e-06	1.5892706365514836e-05	7.69220854334167e-05
