time	data	mean	q025	med	q975	x_mean	x_q025	x_med	x_q975	osi
127	5.09833332979248e-06	3.546124235439464e-06	3.526095146975369e-06	3.5427406558830206e-06	3.5718163364339225e-06	0.9999977304861771	0.9999976804808832	0.9999977283591379	0.9999977854988703	0.6343
128	5.0683333328957e-06	3.530050714351545e-06	3.5099188754900984e-06	3.526678107637688e-06	3.555874214905754e-06	0.9999977595766854	0.9999977102509414	0.9999977574140411	0.9999978140153822	0.6343
129	5.018333334089246e-06	3.517181631701706e-06	3.496939320572301e-06	3.513816510755784e-06	3.5431553945837548e-06	0.9999977879124657	0.9999977392499064	0.9999977855645177	0.9999978417913038	0.6343
130	4.643333337073111e-06	3.507476323193588e-06	3.487090629790731e-06	3.5041108449557513e-06	3.5336234006297026e-06	0.9999978155420705	0.999997767526898	0.9999978130129858	0.9999978688741712	0.6343
131	4.618333331702154e-06	3.500924815716145e-06	3.4803709767362282e-06	3.497533956034448e-06	3.5272874273192195e-06	0.9999978425113107	0.9999977951283169	0.9999978398951828	0.9999978953097839	0.6343
132	4.983333333731182e-06	3.4975164144477882e-06	3.476789841916901e-06	3.4941337893355604e-06	3.5240930823342273e-06	0.9999978688633289	0.9999978220988772	0.9999978662579228	0.9999979211397765	0.6343
133	4.935000002745156e-06	3.4972369641336614e-06	3.4763235126880337e-06	3.49384120494061e-06	3.5240568236019207e-06	0.9999978946384784	0.9999978484791995	0.9999978920438535	0.9999979464037595	0.6343
134	5.263333336595693e-06	3.5001050971240627e-06	3.478988637056265e-06	3.4966705684045123e-06	3.52719986004683e-06	0.9999979198751306	0.9999978743080666	0.9999979172913054	0.9999979711394819	0.6204
135	4.873333329195707e-06	3.506133919619916e-06	3.4848023215076018e-06	3.5026545090998703e-06	3.5335434005926414e-06	0.9999979446095986	0.9999978996224771	0.9999979420366584	0.999997995382832	0.6065
136	4.633333330150544e-06	3.51534517164417e-06	3.493781672529079e-06	3.5118256563973354e-06	3.5431086541641345e-06	0.9999979688762731	0.9999979244577338	0.9999979663143425	0.9999980191678368	0.5926
137	4.418333336476338e-06	3.5277665304368545e-06	3.505943796607592e-06	3.5242166396686435e-06	3.555916829684539e-06	0.9999979927077344	0.9999979488544244	0.9999979901568372	0.9999980425266627	0.5787
138	4.245000002506447e-06	3.543427453457606e-06	3.521307478943015e-06	3.539894419362854e-06	3.5719891360783644e-06	0.9999980161347782	0.9999979728368069	0.9999980135947063	0.9999980654896148	0.5648
139	4.348333335760211e-06	3.562377479290138e-06	3.5399540505001712e-06	3.558859470795975e-06	3.5913467822698155e-06	0.9999980391867099	0.9999979964347266	0.9999980366671523	0.9999980880851372	0.5509
140	3.6900000002387094e-06	3.584644662159636e-06	3.5618895111873462e-06	3.5811437828995237e-06	3.6140235904835777e-06	0.999998061891151	0.9999980196762334	0.9999980593965794	0.9999981103398632	0.5509
