time	data	mean	q025	med	q975	x_mean	x_q025	x_med	x_q975	osi
62	2.13e-05	2.1820578030539087e-05	2.074752432704861e-05	2.1430501909915125e-05	2.6177044682238395e-05	1.6015947480440455e-08	-1.3911315173071167e-10	9.181631265914849e-12	2.2869094548393926e-10	0.6852
63	2.0483333393493985e-05	2.1447054068724094e-05	2.039298615231966e-05	2.1065446993832945e-05	2.5749752922454696e-05	1.6916058061484192e-08	-1.2148864072910339e-10	1.7162097469143825e-11	1.9839280593843414e-10	0.6852
64	1.8369999927807218e-05	2.104431164673892e-05	2.0028227681804934e-05	2.067714890792294e-05	2.5286386303264196e-05	1.7969220243799248e-08	-1.2715068168547314e-10	5.562163716014226e-12	1.9678171380367125e-10	0.6852
65	1.87033333213012e-05	2.0615039521546292e-05	1.9593497603332407e-05	2.0244408737864394e-05	2.479013547681074e-05	1.917538957414498e-08	-1.3734880840458188e-10	2.0679217834190238e-11	2.1673835604605824e-10	0.6852
66	1.8053333321301202e-05	2.016197260776533e-05	1.915862843130901e-05	1.9788257065192593e-05	2.4264253523195042e-05	2.0490617237164274e-08	-1.3363113036869867e-10	8.020794120657545e-15	1.9099899887563454e-10	0.6852
67	1.733666671479519e-05	1.968786519572295e-05	1.8674314633632273e-05	1.9320963248807226e-05	2.3720770678279945e-05	2.1920733190136873e-08	-1.2203563268164846e-10	1.4292719467042746e-11	2.0583804652935804e-10	0.6852
68	1.8069999927807217e-05	1.919546458681506e-05	1.82274826018909e-05	1.8823209882344563e-05	2.3180762728955212e-05	2.337218452657206e-08	-1.3493727559055612e-10	7.926207537523351e-13	1.93972242582263e-10	0.6852
69	1.6836666714795188e-05	1.868749198981589e-05	1.7714764336283054e-05	1.833221939133172e-05	2.2619223809809205e-05	2.485717636034417e-08	-1.36372015820394e-10	6.660117464643272e-13	1.8294312154079978e-10	0.6852
70	1.7683333393493985e-05	1.816661869587138e-05	1.715505849516046e-05	1.782128904108717e-05	2.2071407181788743e-05	2.6295429290859695e-08	-1.253244021185906e-10	1.4703008534055885e-11	2.1660706774323487e-10	0.6852
71	1.5233333393493986e-05	1.7635445985403017e-05	1.665977048289681e-05	1.730439273938196e-05	2.1521811354475467e-05	2.7620495525459146e-08	-1.1650909382496884e-10	3.840730719628038e-12	1.872723682073223e-10	0.6852
72	1.74e-05	1.709648912821234e-05	1.614263119065355e-05	1.6779813112107576e-05	2.095938063730818e-05	2.8802783616459776e-08	-1.294132177661522e-10	1.2086593204105483e-11	1.8542031332920357e-10	0.6852
73	1.8716666606506016e-05	1.6552161048661938e-05	1.5584991103984715e-05	1.623448693071501e-05	2.038667351143423e-05	2.9782039324116926e-08	-1.294330520268315e-10	1.170651422123325e-11	1.8793843321076463e-10	0.6852
74	1.6899999999999997e-05	1.600476423965336e-05	1.5026318376459683e-05	1.568195182864766e-05	1.9806158915490047e-05	3.0490512125945595e-08	-1.3177094726148095e-10	3.9405359801611286e-12	1.7957521324637289e-10	0.6852
75	1.8816666606506015e-05	1.5456470392948296e-05	1.4473886702226668e-05	1.5121956730286144e-05	1.922020334455515e-05	3.091311628340251e-08	-1.4123775987029016e-10	5.823877427633286e-13	1.9216909409761882e-10	0.6852
76	1.9083333393493985e-05	1.490931907415471e-05	1.3945747852662458e-05	1.4593516113507449e-05	1.8631059895452505e-05	3.100112461450327e-08	-1.3249830975050136e-10	4.385671208492222e-12	1.705944093105054e-10	0.6852
77	1.7194999927807216e-05	1.4365209163701002e-05	1.342104641424572e-05	1.404726882337309e-05	1.8040859236416907e-05	3.076904260440364e-08	-1.2569865631237865e-10	1.7163533861630636e-11	1.9252979452499784e-10	0.6852
78	1.2916666606506014e-05	1.3825893671935191e-05	1.288905000504438e-05	1.351441128793005e-05	1.7451602452736413e-05	3.0153867287838955e-08	-1.299506587891995e-10	1.2387020809817158e-13	1.859715599617378e-10	0.6852
79	1.1449999999999999e-05	1.3292980509437016e-05	1.2360487031271183e-05	1.2997963958446622e-05	1.6865155697943232e-05	2.922275744277901e-08	-1.2220435341385733e-10	1.0698650114334875e-13	1.8740250103104275e-10	0.6744
80	1.2233333393493986e-05	1.2767922652261298e-05	1.1841770804856472e-05	1.2480563320154858e-05	1.6213548689155463e-05	2.797645426494677e-08	-1.175905756565284e-10	9.554420739532558e-14	1.8847722766532656e-10	0.6636
81	1.0466666606506014e-05	1.2252027030577304e-05	1.1347230042074221e-05	1.1967794830331097e-05	1.5562076651687e-05	2.647638295686691e-08	-1.2562869767238767e-10	1.1550360925828217e-11	1.8453954545744482e-10	0.6527999999999999
82	9.75e-06	1.1746454331676853e-05	1.0870690675773992e-05	1.1475073502992014e-05	1.4964621064489473e-05	2.4746620858694385e-08	-1.3266836168431284e-10	1.3865958596275826e-11	2.0007485006963572e-10	0.642
83	1.0921666678698798e-05	1.125222169131517e-05	1.0405570629772407e-05	1.1002740566022628e-05	1.4403927992081915e-05	2.2838584859406034e-08	-1.1864628837230247e-10	1.6159485958520957e-11	1.8526368730542396e-10	0.6312000000000001
84	1.1343333357397594e-05	1.077020743970654e-05	9.952611266108006e-06	1.0536714961310298e-05	1.3853814772596616e-05	2.082781278301202e-08	-1.2342140016601e-10	8.233206912617458e-12	2.0492910178175017e-10	0.6204
85	1.0381666642602406e-05	1.0301152602196411e-05	9.495077615009348e-06	1.0079470146005602e-05	1.3315270672804147e-05	1.8769186443970212e-08	-1.3086436805303165e-10	2.0272847319257266e-11	1.882244294901548e-10	0.6204
86	8.971666678698798e-06	9.845675551362901e-06	9.049204511092656e-06	9.633399731495331e-06	1.2789154509750367e-05	1.6704634708819718e-08	-1.296589722315824e-10	8.683311797371616e-12	1.8807979550195393e-10	0.6204
87	7.974999999999999e-06	9.40427103074076e-06	8.612257656311163e-06	9.199174896599744e-06	1.2276199887525966e-05	1.4693636444200721e-08	-1.371250806155774e-10	1.1581704300474797e-13	2.2304175429730565e-10	0.6204
88	7.5483332491084185e-06	8.977321691333276e-06	8.190984153984157e-06	8.77743421472942e-06	1.177702105823368e-05	1.2779903335823217e-08	-1.3760803598436862e-10	2.4294818340309953e-12	2.0281694438577638e-10	0.6204
89	6.646666678698798e-06	8.565102976115067e-06	7.785955737339809e-06	8.372758795135133e-06	1.1292119279640974e-05	1.0982634176543542e-08	-1.344848556844656e-10	4.142759015676707e-15	1.8923257887785585e-10	0.6204
90	5.984999963903608e-06	8.167792850718658e-06	7.397221301888435e-06	7.982237548287724e-06	1.0821889548930061e-05	9.349549940335818e-09	-1.33096564467925e-10	8.585316407612928e-12	2.0058014099367064e-10	0.6204
91	6.015000036096391e-06	7.785480497863709e-06	7.024738967936869e-06	7.603242958216527e-06	1.0366627600319284e-05	7.85764537069896e-09	-1.3329722847750174e-10	3.47503589232654e-19	1.8315071802055993e-10	0.6204
92	5.563333285204811e-06	7.418172246371899e-06	6.67545347312345e-06	7.237319814486538e-06	9.926537063453003e-06	6.545984367950715e-09	-1.3298398621909743e-10	9.21776013921485e-15	2.0945222597790367e-10	0.6204
93	5.993333357397595e-06	7.065800620156162e-06	6.343818926212832e-06	6.8900742622784675e-06	9.501736689308673e-06	5.40569944729924e-09	-1.3771127456424704e-10	8.185969272963029e-12	1.9233961670494518e-10	0.6204
94	6.203333321301203e-06	6.728231431192713e-06	6.027318975933853e-06	6.5637513594604615e-06	9.092267560109555e-06	4.414041250014352e-09	-1.34509328714252e-10	9.074911167124707e-12	2.1035113685676557e-10	0.611133333
95	6.265000036096392e-06	6.405272578618312e-06	5.725658682153869e-06	6.24618920482996e-06	8.698100209194768e-06	3.568533394173841e-09	-1.1811242676540212e-10	1.993444525714481e-16	2.254694047215133e-10	0.601866667
96	7.436666714795189e-06	6.096680965329359e-06	5.432901605596261e-06	5.940017095934449e-06	8.319141587295885e-06	2.8636473812912492e-09	-1.3388953747955382e-10	4.2525840576106847e-16	1.8617058082641024e-10	0.5926
97	7.828333321301203e-06	5.8021683649839e-06	5.154305220699318e-06	5.647405095777159e-06	7.955241820888754e-06	2.2865078708966832e-09	-1.3208193762669842e-10	8.838630482792653e-12	2.027643875721678e-10	0.5632666669999999
98	7.738333285204811e-06	5.521408332799894e-06	4.8899474538987185e-06	5.373337302513127e-06	7.6062007171719715e-06	1.8045268070936989e-09	-1.3646519470321356e-10	8.912909538005419e-13	1.9467192923659468e-10	0.5339333329999999
99	5.8651666209445694e-06	5.254043201730566e-06	4.639363441287658e-06	5.1099437330339085e-06	7.271773979228856e-06	1.4173719740826053e-09	-1.1709687237494768e-10	1.1713049548481894e-13	2.0921218858854848e-10	0.5046
100	5.053500086631341e-06	4.999688627410254e-06	4.402068708194124e-06	4.862061207456831e-06	6.9516791025985335e-06	1.1153519608048117e-09	-1.4397804532171104e-10	1.056247898709552e-11	1.9772182630696926e-10	0.484533333
101	4.8718332635469755e-06	4.757940505526261e-06	4.177564727544877e-06	4.6291907186355865e-06	6.645600932496835e-06	8.587079708819797e-10	-1.3330935207917177e-10	5.921892568610536e-12	1.9824025296408867e-10	0.464466667
102	4.270166693137354e-06	4.528377712384316e-06	3.96144338446843e-06	4.406137303011442e-06	6.353196866673543e-06	6.700533007321038e-10	-1.2306217151556087e-10	9.135012500673403e-12	1.8006496434881733e-10	0.44439999999999996
103	3.968499942245774e-06	4.310567788246821e-06	3.7553654135535825e-06	4.194298503301936e-06	6.0741016959039475e-06	5.201550471171176e-10	-1.4169260153043562e-10	2.878293116721334e-12	1.813856952218226e-10	0.44439999999999996
104	3.698500014438557e-06	4.104071157767675e-06	3.5607909345840557e-06	3.993588375305159e-06	5.80793207901193e-06	3.987635413788848e-10	-1.380317694861078e-10	8.335718406166933e-12	1.8331728846277884e-10	0.44439999999999996
105	4.240000036096392e-06	3.9084442868750634e-06	3.3737558903988946e-06	3.804909213270293e-06	5.5542906540544715e-06	3.124935974301897e-10	-1.2717500572158798e-10	7.669305090982225e-20	2.1027816345625595e-10	0.44439999999999996
106	4.240000036096392e-06	3.7232426743080936e-06	3.196525374772635e-06	3.6251951086486804e-06	5.31276979112469e-06	2.4240109269110547e-10	-1.4709528373600133e-10	1.2644375182404085e-12	2.038103794236714e-10	0.44439999999999996
107	3.880000072192783e-06	3.548023866514525e-06	3.0293270364484393e-06	3.4555589500263825e-06	5.082954996252757e-06	1.9499529034191429e-10	-1.2672545743721866e-10	1.135663156946346e-16	2.0360456675248342e-10	0.44439999999999996
108	3.7e-06	3.382350079300696e-06	2.871692440385154e-06	3.295525133973897e-06	4.864427977893909e-06	1.4791196695612708e-10	-1.2663454065728132e-10	7.805223167677367e-13	1.7949146432696716e-10	0.44439999999999996
