time	data	mean	q025	med	q975
128	1.081000003192511e-05	5.78863771297381e-06	3.3277623544389763e-06	5.6697926823277575e-06	9.138982402928183e-06
129	1.1529999983606024e-05	5.428397234379491e-06	3.104037890842623e-06	5.317413789193556e-06	8.620307777576309e-06
130	1.1563333337072311e-05	5.097506052107677e-06	2.9004431789272757e-06	4.991917906753924e-06	8.139696335020077e-06
131	1.074999997842898e-05	4.7935452920987694e-06	2.7126552382323245e-06	4.682344308821703e-06	7.694534056949525e-06
132	9.956666666379054e-06	4.514272066604957e-06	2.5358187362307933e-06	4.38072657056905e-06	7.2830671449445874e-06
133	9.803333292204586e-06	4.257612442836706e-06	2.3743932384400915e-06	4.135286323260623e-06	6.902265214735493e-06
134	9.545000040122098e-06	4.021681265810077e-06	2.2269925185163676e-06	3.912583492792415e-06	6.549643119604347e-06
135	8.43666666292769e-06	3.804750606579589e-06	2.0923003082073657e-06	3.6964832297096672e-06	6.223213419861505e-06
136	7.666666637905304e-06	3.605226947053739e-06	1.9691670753842216e-06	3.4920566233926e-06	5.921028830560119e-06
137	7.608333334052368e-06	3.4216586584749665e-06	1.8565618270293527e-06	3.313505000790043e-06	5.641217110419095e-06
138	8.018333296950211e-06	3.2527278785827522e-06	1.7535064508367268e-06	3.158906907365198e-06	5.38213138185077e-06
139	7.486666649985078e-06	3.097230270944525e-06	1.6591618649226206e-06	3.0199040849901558e-06	5.142327645599773e-06
140	8.865000009059828e-06	2.954066286630045e-06	1.5727716942216728e-06	2.8905298975128353e-06	4.920386167638158e-06
141	9.906666679321665e-06	2.8222404595102236e-06	1.493520876726991e-06	2.7578258501669337e-06	4.7149557609060154e-06
142	1.2359999975840456e-05	2.7008453671881654e-06	1.4201833075015222e-06	2.6380414884153406e-06	4.524812985159115e-06
143	1.2130000000862843e-05	2.589060511094856e-06	1.354276838651323e-06	2.534774264571592e-06	4.348944078035826e-06
144	1.1863333345700718e-05	2.4861429458260613e-06	1.3049499623762166e-06	2.4399106799124692e-06	4.186352634204373e-06
