# camdl survey landscape; run_hash=aaa9fba3b601ba88e5ca4041c3224122b985842b1ebcbdab55e715c4a0cdebf2; version=0.1.0+578d682
# eval=simulate; n_points=400
beta	z_lat	d_inf	delta	e0	loglik	loglik_se	n_replicates	point_id	loglik_type
0.1431048549252568	11.961918983819398	8.569507928349967	0.3566937348115883	2.0279006167522624	-18.513672365756424	0	1	151	marginal
0.14188181589240953	7.97479729646833	11.942943381560235	0.3596063473389591	0.6240314887027125	-18.520466446704358	0	1	19	marginal
0.12001791666651716	11.9852104456451	9.286312702314552	0.34024477132173037	2.776967264120918	-18.526476942914076	0	1	257	marginal
0.18224593301876055	8.86017695147183	10.77428586497256	0.31433063822421914	1.5614529646374196	-18.52805815999753	0	1	248	marginal
0.18526220787458886	8.623021904480144	7.907545064111456	0.48258114113478207	0.592147955267449	-18.531134313302946	0	1	379	marginal
0.22671842088463778	11.647295642661348	10.702968582536664	0.3134686335773001	2.394838706010523	-18.536940266566464	0	1	158	marginal
0.16361660795565514	8.453632350951018	9.54429501878116	0.3044441426992908	1.1304928685052835	-18.540163236764442	0	1	302	marginal
0.13261778179201106	7.601686077983194	12.900844912827107	0.42430499908662456	0.9032206592787361	-18.55212781873329	0	1	180	marginal
0.2510150772553435	10.15228861394224	7.31894640016586	0.3014859123595467	1.9638355246624881	-18.562933775455637	0	1	159	marginal
0.16847869929533998	8.999736870684306	13.35977897147415	0.4064255096233949	1.978317979463088	-18.572635961443666	0	1	107	marginal
0.1163834535284054	9.657031716378594	12.12516988487683	0.38667040971904154	3.453734566099755	-18.572665917140657	0	1	198	marginal
0.17474927362500187	7.369476227939651	9.346802089258857	0.44598506106084734	1.7295151067906445	-18.582594899786365	0	1	12	marginal
0.18464157661277836	9.500841070678636	12.047578635350495	0.36369510461019255	2.4877497391078824	-18.594948905853183	0	1	100	marginal
0.13121547809720427	10.139430286936737	12.025510545791546	0.3550578243112901	2.730428318438665	-18.596392917136246	0	1	336	marginal
