# 0.1.0+578d682 (2026-08-12)
replicate	draw	t	S	E	I	R	Dead	flow_infection	flow_onset	flow_recovery	flow_death
1277	1277	13	173	2	4	2	0	0	1	0	0
1277	1277	14	171	4	3	3	0	2	0	1	0
1277	1277	15	168	6	4	3	0	3	1	0	0
1277	1277	16	168	6	4	3	0	0	0	0	0
1277	1277	17	166	7	5	3	0	2	1	0	0
1277	1277	18	165	8	4	3	1	1	0	0	1
1277	1277	19	164	9	4	3	1	1	0	0	0
1277	1277	20	164	8	4	4	1	0	1	1	0
1277	1277	21	164	6	6	4	1	0	2	0	0
1277	1277	22	163	7	6	4	1	1	0	0	0
1277	1277	23	163	7	5	5	1	0	0	1	0
1277	1277	24	163	6	6	5	1	0	1	0	0
1277	1277	25	163	6	4	6	2	0	0	1	1
1277	1277	26	163	6	4	6	2	0	0	0	0
1277	1277	27	162	7	4	6	2	1	0	0	0
1277	1277	28	161	8	4	6	2	1	0	0	0
1277	1277	29	161	7	4	7	2	0	1	1	0
1277	1277	30	160	8	1	9	3	1	0	2	1
1277	1277	31	160	8	1	9	3	0	0	0	0
1277	1277	32	160	5	4	9	3	0	3	0	0
1277	1277	33	159	6	3	10	3	1	0	1	0
1277	1277	34	159	6	2	11	3	0	0	1	0
1277	1277	35	158	7	2	11	3	1	0	0	0
1277	1277	36	158	6	2	12	3	0	1	1	0
1277	1277	37	158	5	3	12	3	0	1	0	0
1278	1278	0	178	3	0	0	0	0	0	0	0
1278	1278	1	178	3	0	0	0	0	0	0	0
1278	1278	2	178	3	0	0	0	0	0	0	0
1278	1278	3	178	3	0	0	0	0	0	0	0
1278	1278	4	178	3	0	0	0	0	0	0	0
1278	1278	5	178	3	0	0	0	0	0	0	0
1278	1278	6	178	2	1	0	0	0	1	0	0
1278	1278	7	178	2	0	1	0	0	0	1	0
1278	1278	8	178	2	0	1	0	0	0	0	0
1278	1278	9	178	2	0	1	0	0	0	0	0
1278	1278	10	178	2	0	1	0	0	0	0	0
1278	1278	11	178	2	0	1	0	0	0	0	0
1278	1278	12	178	1	1	1	0	0	1	0	0
1278	1278	13	178	1	1	1	0	0	0	0	0
1278	1278	14	177	2	1	1	0	1	0	0	0
1278	1278	15	177	2	1	1	0	0	0	0	0
1278	1278	16	177	2	1	1	0	0	0	0	0
1278	1278	17	176	3	1	1	0	1	0	0	0
1278	1278	18	176	3	1	1	0	0	0	0	0
1278	1278	19	175	4	1	1	0	1	0	0	0
1278	1278	20	174	5	1	1	0	1	0	0	0
1278	1278	21	174	5	1	1	0	0	0	0	0
1278	1278	22	174	4	2	1	0	0	1	0	0
1278	1278	23	174	4	2	1	0	0	0	0	0
1278	1278	24	174	4	2	1	0	0	0	0	0
1278	1278	25	172	6	1	1	1	2	0	0	1
1278	1278	26	172	6	1	1	1	0	0	0	0
1278	1278	27	172	6	1	1	1	0	0	0	0
1278	1278	28	171	7	1	1	1	1	0	0	0
1278	1278	29	171	7	1	1	1	0	0	0	0
1278	1278	30	171	7	1	1	1	0	0	0	0
1278	1278	31	171	6	2	1	1	0	1	0	0
1278	1278	32	170	7	2	1	1	1	0	0	0
1278	1278	33	169	7	3	1	1	1	1	0	0
1278	1278	34	169	6	4	1	1	0	1	0	0
1278	1278	35	166	9	4	1	1	3	0	0	0
1278	1278	36	166	8	5	1	1	0	1	0	0
1278	1278	37	165	9	5	1	1	1	0	0	0
1279	1279	0	177	4	0	0	0	0	0	0	0
1279	1279	1	177	4	0	0	0	0	0	0	0
1279	1279	2	177	4	0	0	0	0	0	0	0
1279	1279	3	177	3	1	0	0	0	1	0	0
1279	1279	4	177	3	1	0	0	0	0	0	0
1279	1279	5	177	3	1	0	0	0	0	0	0
1279	1279	6	177	3	1	0	0	0	0	0	0
1279	1279	7	176	4	1	0	0	1	0	0	0
1279	1279	8	175	4	2	0	0	1	1	0	0
1279	1279	9	174	4	3	0	0	1	1	0	0
1279	1279	10	174	3	3	0	1	0	1	0	1
1279	1279	11	174	3	3	0	1	0	0	0	0
1279	1279	12	173	4	2	1	1	1	0	1	0
1279	1279	13	173	4	2	1	1	0	0	0	0
1279	1279	14	171	5	3	1	1	2	1	0	0
1279	1279	15	171	5	3	1	1	0	0	0	0
1279	1279	16	170	5	4	1	1	1	1	0	0
1279	1279	17	169	4	6	1	1	1	2	0	0
1279	1279	18	169	3	4	3	2	0	1	2	1
1279	1279	19	169	2	5	3	2	0	1	0	0
1279	1279	20	168	3	3	3	4	1	0	0	2
1279	1279	21	167	4	3	3	4	1	0	0	0
1279	1279	22	167	4	3	3	4	0	0	0	0
1279	1279	23	167	3	3	4	4	0	1	1	0
1279	1279	24	166	4	2	5	4	1	0	1	0
1279	1279	25	165	5	2	5	4	1	0	0	0
1279	1279	26	165	5	2	5	4	0	0	0	0
1279	1279	27	165	5	1	6	4	0	0	1	0
1279	1279	28	165	5	1	6	4	0	0	0	0
1279	1279	29	165	4	2	6	4	0	1	0	0
1279	1279	30	164	5	2	6	4	1	0	0	0
1279	1279	31	163	6	2	6	4	1	0	0	0
1279	1279	32	161	6	3	6	5	2	2	0	1
1279	1279	33	160	7	3	6	5	1	0	0	0
1279	1279	34	160	7	3	6	5	0	0	0	0
1279	1279	35	158	8	4	6	5	2	1	0	0
1279	1279	36	157	9	3	6	6	1	0	0	1
1279	1279	37	156	8	5	6	6	1	2	0	0
1280	1280	0	179	2	0	0	0	0	0	0	0
1280	1280	1	179	2	0	0	0	0	0	0	0
1280	1280	2	179	2	0	0	0	0	0	0	0
1280	1280	3	179	2	0	0	0	0	0	0	0
1280	1280	4	179	2	0	0	0	0	0	0	0
1280	1280	5	179	2	0	0	0	0	0	0	0
1280	1280	6	179	2	0	0	0	0	0	0	0
1280	1280	7	179	2	0	0	0	0	0	0	0
1280	1280	8	179	1	1	0	0	0	1	0	0
1280	1280	9	179	1	1	0	0	0	0	0	0
1280	1280	10	179	0	2	0	0	0	1	0	0
1280	1280	11	178	1	2	0	0	1	0	0	0
1280	1280	12	178	1	2	0	0	0	0	0	0
1280	1280	13	176	2	3	0	0	2	1	0	0
1280	1280	14	175	2	4	0	0	1	1	0	0
1280	1280	15	173	4	4	0	0	2	0	0	0
1280	1280	16	173	2	5	1	0	0	2	1	0
1280	1280	17	173	1	6	1	0	0	1	0	0
1280	1280	18	170	4	5	1	1	3	0	0	1
1280	1280	19	169	5	4	2	1	1	0	1	0
1280	1280	20	169	4	5	2	1	0	1	0	0
1280	1280	21	166	7	5	2	1	3	0	0	0
1280	1280	22	166	6	6	2	1	0	1	0	0
1280	1280	23	165	7	5	2	2	1	0	0	1
1280	1280	24	164	8	3	4	2	1	0	2	0
1280	1280	25	164	7	4	4	2	0	1	0	0
1280	1280	26	162	5	7	5	2	2	4	1	0
1280	1280	27	160	6	8	5	2	2	1	0	0
1280	1280	28	157	8	7	5	4	3	1	0	2
1280	1280	29	155	9	8	5	4	2	1	0	0
1280	1280	30	154	9	8	5	5	1	1	0	1
1280	1280	31	152	10	9	5	5	2	1	0	0
1280	1280	32	151	9	11	5	5	1	2	0	0
1280	1280	33	148	12	11	5	5	3	0	0	0
1280	1280	34	147	12	11	6	5	1	1	1	0
1280	1280	35	144	12	13	7	5	3	3	1	0
1280	1280	36	137	18	13	7	6	7	1	0	1
1280	1280	37	134	19	15	7	6	3	2	0	0
1281	1281	0	180	1	0	0	0	0	0	0	0
1281	1281	1	180	1	0	0	0	0	0	0	0
1281	1281	2	180	1	0	0	0	0	0	0	0
1281	1281	3	180	1	0	0	0	0	0	0	0
1281	1281	4	180	1	0	0	0	0	0	0	0
1281	1281	5	180	1	0	0	0	0	0	0	0
1281	1281	6	180	1	0	0	0	0	0	0	0
1281	1281	7	180	1	0	0	0	0	0	0	0
1281	1281	8	180	1	0	0	0	0	0	0	0
1281	1281	9	180	1	0	0	0	0	0	0	0
1281	1281	10	180	1	0	0	0	0	0	0	0
1281	1281	11	180	1	0	0	0	0	0	0	0
1281	1281	12	180	1	0	0	0	0	0	0	0
1281	1281	13	180	1	0	0	0	0	0	0	0
1281	1281	14	180	1	0	0	0	0	0	0	0
1281	1281	15	180	1	0	0	0	0	0	0	0
1281	1281	16	180	1	0	0	0	0	0	0	0
1281	1281	17	180	1	0	0	0	0	0	0	0
1281	1281	18	180	1	0	0	0	0	0	0	0
1281	1281	19	180	1	0	0	0	0	0	0	0
1281	1281	20	180	0	1	0	0	0	1	0	0
1281	1281	21	180	0	1	0	0	0	0	0	0
1281	1281	22	179	1	1	0	0	1	0	0	0
1281	1281	23	178	2	1	0	0	1	0	0	0
1281	1281	24	178	2	1	0	0	0	0	0	0
1281	1281	25	178	1	2	0	0	0	1	0	0
1281	1281	26	177	2	2	0	0	1	0	0	0
1281	1281	27	177	1	3	0	0	0	1	0	0
1281	1281	28	177	1	3	0	0	0	0	0	0
1281	1281	29	175	3	3	0	0	2	0	0	0
1281	1281	30	173	5	3	0	0	2	0	0	0
1281	1281	31	173	5	2	0	1	0	0	0	1
1281	1281	32	173	5	2	0	1	0	0	0	0
1281	1281	33	173	4	2	1	1	0	1	1	0
1281	1281	34	173	4	2	1	1	0	0	0	0
1281	1281	35	173	3	2	2	1	0	1	1	0
1281	1281	36	170	6	2	2	1	3	0	0	0
1281	1281	37	170	6	2	2	1	0	0	0	0
1282	1282	0	178	3	0	0	0	0	0	0	0
1282	1282	1	178	2	1	0	0	0	1	0	0
1282	1282	2	178	2	1	0	0	0	0	0	0
1282	1282	3	178	2	1	0	0	0	0	0	0
1282	1282	4	178	2	1	0	0	0	0	0	0
1282	1282	5	177	3	1	0	0	1	0	0	0
1282	1282	6	177	2	2	0	0	0	1	0	0
1282	1282	7	176	3	2	0	0	1	0	0	0
1282	1282	8	175	4	1	1	0	1	0	1	0
1282	1282	9	175	4	1	1	0	0	0	0	0
1282	1282	10	174	4	2	1	0	1	1	0	0
1282	1282	11	172	6	2	1	0	2	0	0	0
1282	1282	12	171	7	1	2	0	1	0	1	0
1282	1282	13	170	8	1	2	0	1	0	0	0
1282	1282	14	170	7	2	2	0	0	1	0	0
1282	1282	15	170	6	3	2	0	0	1	0	0
1282	1282	16	168	7	4	2	0	2	1	0	0
1282	1282	17	168	6	5	2	0	0	1	0	0
1282	1282	18	166	7	6	2	0	2	1	0	0
1282	1282	19	164	8	6	3	0	2	1	1	0
1282	1282	20	164	5	9	3	0	0	3	0	0
1282	1282	21	160	8	10	3	0	4	1	0	0
1282	1282	22	157	10	11	3	0	3	1	0	0
1282	1282	23	157	6	14	4	0	0	4	1	0
1282	1282	24	151	12	12	6	0	6	0	2	0
1282	1282	25	144	17	14	6	0	7	2	0	0
1282	1282	26	141	19	15	6	0	3	1	0	0
1282	1282	27	140	17	18	6	0	1	3	0	0
1282	1282	28	135	22	15	8	1	5	0	2	1
1282	1282	29	134	19	15	12	1	1	4	4	0
1282	1282	30	131	18	17	13	2	3	4	1	1
1282	1282	31	126	21	17	14	3	5	2	1	1
1282	1282	32	122	23	17	15	4	4	2	1	1
1282	1282	33	121	23	17	16	4	1	1	1	0
1282	1282	34	118	25	18	16	4	3	1	0	0
1282	1282	35	115	25	20	16	5	3	3	0	1
1282	1282	36	111	29	18	17	6	4	0	1	1
1282	1282	37	103	31	23	17	7	8	6	0	1
1283	1283	0	177	4	0	0	0	0	0	0	0
1283	1283	1	177	3	1	0	0	0	1	0	0
1283	1283	2	177	2	1	1	0	0	1	1	0
1283	1283	3	176	3	1	1	0	1	0	0	0
1283	1283	4	176	3	1	1	0	0	0	0	0
1283	1283	5	176	3	1	1	0	0	0	0	0
1283	1283	6	175	3	2	1	0	1	1	0	0
1283	1283	7	175	3	2	1	0	0	0	0	0
1283	1283	8	174	4	2	1	0	1	0	0	0
1283	1283	9	173	5	1	2	0	1	0	1	0
1283	1283	10	173	4	2	2	0	0	1	0	0
1283	1283	11	171	6	2	2	0	2	0	0	0
1283	1283	12	171	5	1	2	2	0	1	0	2
1283	1283	13	171	5	1	2	2	0	0	0	0
1283	1283	14	171	5	1	2	2	0	0	0	0
1283	1283	15	171	5	1	2	2	0	0	0	0
1283	1283	16	171	4	2	2	2	0	1	0	0
1283	1283	17	171	3	3	2	2	0	1	0	0
1283	1283	18	170	3	3	3	2	1	1	1	0
1283	1283	19	170	2	4	3	2	0	1	0	0
1283	1283	20	170	2	4	3	2	0	0	0	0
1283	1283	21	170	2	4	3	2	0	0	0	0
1283	1283	22	170	2	4	3	2	0	0	0	0
1283	1283	23	170	2	4	3	2	0	0	0	0
1283	1283	24	170	1	5	3	2	0	1	0	0
1283	1283	25	170	1	4	4	2	0	0	1	0
1283	1283	26	170	1	4	4	2	0	0	0	0
1283	1283	27	169	2	4	4	2	1	0	0	0
1283	1283	28	168	3	4	4	2	1	0	0	0
1283	1283	29	167	4	3	5	2	1	0	1	0
1283	1283	30	166	5	2	6	2	1	0	1	0
1283	1283	31	166	5	2	6	2	0	0	0	0
1283	1283	32	166	5	2	6	2	0	0	0	0
1283	1283	33	165	6	2	6	2	1	0	0	0
1283	1283	34	165	6	2	6	2	0	0	0	0
1283	1283	35	164	7	2	6	2	1	0	0	0
1283	1283	36	164	6	3	6	2	0	1	0	0
1283	1283	37	164	6	3	6	2	0	0	0	0
1284	1284	0	178	3	0	0	0	0	0	0	0
1284	1284	1	178	3	0	0	0	0	0	0	0
1284	1284	2	178	3	0	0	0	0	0	0	0
1284	1284	3	178	3	0	0	0	0	0	0	0
1284	1284	4	178	3	0	0	0	0	0	0	0
1284	1284	5	178	2	1	0	0	0	1	0	0
1284	1284	6	178	2	1	0	0	0	0	0	0
1284	1284	7	178	2	1	0	0	0	0	0	0
1284	1284	8	178	1	2	0	0	0	1	0	0
1284	1284	9	176	3	2	0	0	2	0	0	0
1284	1284	10	176	3	1	0	1	0	0	0	1
1284	1284	11	176	2	2	0	1	0	1	0	0
1284	1284	12	176	2	2	0	1	0	0	0	0
1284	1284	13	176	1	3	0	1	0	1	0	0
1284	1284	14	175	2	3	0	1	1	0	0	0
1284	1284	15	174	3	2	1	1	1	0	1	0
1284	1284	16	174	3	2	1	1	0	0	0	0
1284	1284	17	173	3	3	1	1	1	1	0	0
1284	1284	18	173	3	3	1	1	0	0	0	0
1284	1284	19	172	4	3	1	1	1	0	0	0
1284	1284	20	170	5	3	2	1	2	1	1	0
1284	1284	21	169	6	3	2	1	1	0	0	0
1284	1284	22	167	7	4	2	1	2	1	0	0
1284	1284	23	167	6	5	2	1	0	1	0	0
1284	1284	24	166	6	6	2	1	1	1	0	0
1284	1284	25	165	6	6	2	2	1	1	0	1
1284	1284	26	163	6	7	3	2	2	2	1	0
1284	1284	27	162	6	6	5	2	1	1	2	0
1284	1284	28	161	7	6	5	2	1	0	0	0
1284	1284	29	160	7	6	5	3	1	1	0	1
1284	1284	30	160	6	7	5	3	0	1	0	0
1284	1284	31	159	6	8	5	3	1	1	0	0
1284	1284	32	158	6	9	5	3	1	1	0	0
1284	1284	33	155	8	9	5	4	3	1	0	1
1284	1284	34	153	8	9	6	5	2	2	1	1
1284	1284	35	152	8	10	6	5	1	1	0	0
1284	1284	36	151	7	11	7	5	1	2	1	0
1284	1284	37	148	9	11	8	5	3	1	1	0
1285	1285	0	176	5	0	0	0	0	0	0	0
1285	1285	1	176	5	0	0	0	0	0	0	0
1285	1285	2	176	5	0	0	0	0	0	0	0
1285	1285	3	176	5	0	0	0	0	0	0	0
1285	1285	4	176	5	0	0	0	0	0	0	0
1285	1285	5	176	2	3	0	0	0	3	0	0
1285	1285	6	175	2	4	0	0	1	1	0	0
1285	1285	7	173	4	4	0	0	2	0	0	0
1285	1285	8	173	3	3	2	0	0	1	2	0
1285	1285	9	173	2	4	2	0	0	1	0	0
1285	1285	10	173	2	4	2	0	0	0	0	0
1285	1285	11	173	2	4	2	0	0	0	0	0
1285	1285	12	173	2	4	2	0	0	0	0	0
1285	1285	13	172	2	5	2	0	1	1	0	0
1285	1285	14	171	3	4	3	0	1	0	1	0
1285	1285	15	171	3	4	3	0	0	0	0	0
1285	1285	16	171	2	5	3	0	0	1	0	0
1285	1285	17	168	4	5	4	0	3	1	1	0
1285	1285	18	168	4	4	5	0	0	0	1	0
1285	1285	19	168	3	5	5	0	0	1	0	0
1285	1285	20	166	4	5	5	1	2	1	0	1
1285	1285	21	166	3	6	5	1	0	1	0	0
1285	1285	22	164	5	6	5	1	2	0	0	0
1285	1285	23	162	7	5	5	2	2	0	0	1
1285	1285	24	160	8	4	5	4	2	1	0	2
1285	1285	25	158	9	4	5	5	2	1	0	1
1285	1285	26	157	8	6	5	5	1	2	0	0
1285	1285	27	155	7	9	5	5	2	3	0	0
1285	1285	28	151	10	9	6	5	4	1	1	0
1285	1285	29	150	8	10	8	5	1	3	2	0
1285	1285	30	149	8	11	8	5	1	1	0	0
1285	1285	31	145	11	10	10	5	4	1	2	0
1285	1285	32	143	10	12	11	5	2	3	1	0
1285	1285	33	140	11	13	12	5	3	2	1	0
1285	1285	34	137	13	12	13	6	3	1	1	1
1285	1285	35	131	18	13	13	6	6	1	0	0
1285	1285	36	129	17	15	14	6	2	3	1	0
1285	1285	37	126	16	17	15	7	3	4	1	1
1286	1286	0	177	4	0	0	0	0	0	0	0
1286	1286	1	177	4	0	0	0	0	0	0	0
1286	1286	2	177	3	1	0	0	0	1	0	0
1286	1286	3	176	4	0	1	0	1	0	1	0
1286	1286	4	176	3	1	1	0	0	1	0	0
1286	1286	5	176	2	2	1	0	0	1	0	0
1286	1286	6	175	3	1	2	0	1	0	1	0
1286	1286	7	175	2	2	2	0	0	1	0	0
1286	1286	8	175	2	2	2	0	0	0	0	0
1286	1286	9	173	4	2	2	0	2	0	0	0
1286	1286	10	173	4	2	2	0	0	0	0	0
1286	1286	11	173	4	2	2	0	0	0	0	0
1286	1286	12	172	5	2	2	0	1	0	0	0
1286	1286	13	172	3	4	2	0	0	2	0	0
1286	1286	14	172	3	4	2	0	0	0	0	0
1286	1286	15	172	3	3	3	0	0	0	1	0
1286	1286	16	170	3	5	3	0	2	2	0	0
1286	1286	17	170	3	5	3	0	0	0	0	0
1286	1286	18	169	4	5	3	0	1	0	0	0
1286	1286	19	169	4	5	3	0	0	0	0	0
1286	1286	20	168	5	4	4	0	1	0	1	0
1286	1286	21	166	7	3	5	0	2	0	1	0
1286	1286	22	166	6	4	5	0	0	1	0	0
1286	1286	23	165	5	6	5	0	1	2	0	0
1286	1286	24	164	6	6	5	0	1	0	0	0
1286	1286	25	163	7	6	5	0	1	0	0	0
1286	1286	26	160	10	5	5	1	3	0	0	1
1286	1286	27	158	10	7	5	1	2	2	0	0
1286	1286	28	158	8	7	7	1	0	2	2	0
1286	1286	29	155	11	5	9	1	3	0	2	0
1286	1286	30	154	11	5	9	2	1	1	0	1
1286	1286	31	153	11	5	9	3	1	1	0	1
1286	1286	32	151	9	9	9	3	2	4	0	0
1286	1286	33	151	9	8	10	3	0	0	1	0
1286	1286	34	150	9	9	10	3	1	1	0	0
1286	1286	35	150	9	8	10	4	0	0	0	1
1286	1286	36	149	9	8	10	5	1	1	0	1
1286	1286	37	148	10	8	10	5	1	0	0	0
1287	1287	0	178	3	0	0	0	0	0	0	0
1287	1287	1	178	1	2	0	0	0	2	0	0
1287	1287	2	178	1	2	0	0	0	0	0	0
1287	1287	3	178	1	2	0	0	0	0	0	0
1287	1287	4	178	1	1	1	0	0	0	1	0
1287	1287	5	178	0	2	1	0	0	1	0	0
1287	1287	6	175	3	2	1	0	3	0	0	0
1287	1287	7	174	4	2	1	0	1	0	0	0
1287	1287	8	174	3	3	1	0	0	1	0	0
1287	1287	9	174	3	3	1	0	0	0	0	0
1287	1287	10	174	3	2	1	1	0	0	0	1
1287	1287	11	172	5	2	1	1	2	0	0	0
1287	1287	12	170	7	1	1	2	2	0	0	1
1287	1287	13	170	6	2	1	2	0	1	0	0
1287	1287	14	170	4	4	1	2	0	2	0	0
1287	1287	15	170	3	5	1	2	0	1	0	0
1287	1287	16	169	4	4	1	3	1	0	0	1
1287	1287	17	168	4	5	1	3	1	1	0	0
1287	1287	18	168	3	5	2	3	0	1	1	0
1287	1287	19	166	5	5	2	3	2	0	0	0
1287	1287	20	165	5	6	2	3	1	1	0	0
1287	1287	21	163	6	6	2	4	2	1	0	1
1287	1287	22	162	7	6	2	4	1	0	0	0
1287	1287	23	161	6	7	2	5	1	2	0	1
1287	1287	24	161	6	7	2	5	0	0	0	0
1287	1287	25	160	7	6	2	6	1	0	0	1
1287	1287	26	159	6	7	3	6	1	2	1	0
1287	1287	27	157	8	7	3	6	2	0	0	0
1287	1287	28	157	7	7	4	6	0	1	1	0
1287	1287	29	155	6	10	4	6	2	3	0	0
1287	1287	30	155	5	11	4	6	0	1	0	0
1287	1287	31	154	4	13	4	6	1	2	0	0
1287	1287	32	150	7	13	4	7	4	1	0	1
1287	1287	33	149	8	13	4	7	1	0	0	0
1287	1287	34	147	10	12	5	7	2	0	1	0
1287	1287	35	143	13	11	6	8	4	1	1	1
1287	1287	36	143	12	11	6	9	0	1	0	1
1287	1287	37	141	12	13	6	9	2	2	0	0
1288	1288	0	178	3	0	0	0	0	0	0	0
1288	1288	1	178	1	2	0	0	0	2	0	0
1288	1288	2	178	1	1	1	0	0	0	1	0
1288	1288	3	178	1	1	1	0	0	0	0	0
1288	1288	4	178	1	0	2	0	0	0	1	0
1288	1288	5	178	1	0	2	0	0	0	0	0
1288	1288	6	178	1	0	2	0	0	0	0	0
1288	1288	7	178	1	0	2	0	0	0	0	0
1288	1288	8	178	1	0	2	0	0	0	0	0
1288	1288	9	178	1	0	2	0	0	0	0	0
1288	1288	10	178	1	0	2	0	0	0	0	0
1288	1288	11	178	1	0	2	0	0	0	0	0
1288	1288	12	178	1	0	2	0	0	0	0	0
1288	1288	13	178	1	0	2	0	0	0	0	0
1288	1288	14	178	1	0	2	0	0	0	0	0
1288	1288	15	178	0	1	2	0	0	1	0	0
1288	1288	16	178	0	1	2	0	0	0	0	0
1288	1288	17	178	0	1	2	0	0	0	0	0
1288	1288	18	178	0	1	2	0	0	0	0	0
1288	1288	19	178	0	1	2	0	0	0	0	0
1288	1288	20	178	0	1	2	0	0	0	0	0
1288	1288	21	176	2	1	2	0	2	0	0	0
1288	1288	22	176	2	1	2	0	0	0	0	0
1288	1288	23	176	2	1	2	0	0	0	0	0
1288	1288	24	176	1	2	2	0	0	1	0	0
1288	1288	25	176	1	2	2	0	0	0	0	0
1288	1288	26	176	1	2	2	0	0	0	0	0
1288	1288	27	176	1	2	2	0	0	0	0	0
1288	1288	28	175	2	2	2	0	1	0	0	0
1288	1288	29	175	2	1	3	0	0	0	1	0
1288	1288	30	174	3	1	3	0	1	0	0	0
1288	1288	31	173	4	1	3	0	1	0	0	0
1288	1288	32	173	4	1	3	0	0	0	0	0
1288	1288	33	173	3	2	3	0	0	1	0	0
1288	1288	34	173	2	3	3	0	0	1	0	0
1288	1288	35	172	3	2	3	1	1	0	0	1
1288	1288	36	172	3	2	3	1	0	0	0	0
1288	1288	37	172	2	3	3	1	0	1	0	0
1289	1289	0	177	4	0	0	0	0	0	0	0
1289	1289	1	177	4	0	0	0	0	0	0	0
1289	1289	2	177	4	0	0	0	0	0	0	0
1289	1289	3	177	4	0	0	0	0	0	0	0
1289	1289	4	177	4	0	0	0	0	0	0	0
1289	1289	5	177	3	1	0	0	0	1	0	0
1289	1289	6	175	5	1	0	0	2	0	0	0
1289	1289	7	175	5	1	0	0	0	0	0	0
1289	1289	8	175	5	1	0	0	0	0	0	0
1289	1289	9	175	5	1	0	0	0	0	0	0
1289	1289	10	175	4	2	0	0	0	1	0	0
1289	1289	11	175	4	2	0	0	0	0	0	0
1289	1289	12	175	4	2	0	0	0	0	0	0
1289	1289	13	175	4	2	0	0	0	0	0	0
1289	1289	14	175	3	3	0	0	0	1	0	0
1289	1289	15	174	3	4	0	0	1	1	0	0
1289	1289	16	173	3	5	0	0	1	1	0	0
1289	1289	17	169	6	6	0	0	4	1	0	0
1289	1289	18	169	6	6	0	0	0	0	0	0
1289	1289	19	167	8	6	0	0	2	0	0	0
1289	1289	20	164	11	6	0	0	3	0	0	0
1289	1289	21	164	10	7	0	0	0	1	0	0
1289	1289	22	162	12	6	1	0	2	0	1	0
1289	1289	23	162	10	8	1	0	0	2	0	0
