beta	z_lat	d_inf	delta	e0_extra	R0
0.2625690956805658	23.900499095403177	11.62577327805416	0.32475888938750774	1.7531762511123374	3.052568776205968
0.4259739193315721	27.63118512674801	12.001137649476807	0.32226119942787834	1.423409220392886	5.112171640985326
0.4580119900304589	25.451352731026972	12.739812328029656	0.37791588923327574	1.3710049005043063	5.834986796975436
0.372773295226439	24.364909198699497	13.687415800720983	0.4674515766525588	1.2739048842238156	5.102303091169189
0.4711259815425648	24.72132769336247	11.81607974064338	0.4768516986806514	2.1437034789078204	5.566862165795826
0.3873617597602495	16.693396344625725	12.694809713921272	0.36607409265519664	0.13025008819773162	4.917483830606053
0.3461697727222459	19.07751719106228	7.295272119113747	0.388401681415892	2.783716269615016	2.525402691420543
0.3769108757345457	20.142195344254127	7.662147540423309	0.4160698202980493	3.9016633996673353	2.8879467394682448
0.32587007048954303	20.958407435749436	7.798382376315249	0.348718683424301	1.824677101396684	2.5412594146742604
0.3714616275753159	22.10625287223029	9.379670792588222	0.4200533401276043	3.013830203022892	3.4841877787354743
0.4313443775289326	25.1972273168588	8.217041800579166	0.3962928517640543	3.0365804641802376	3.54437478060004
0.3702609683986076	27.20400566656328	7.9429398189265905	0.34608764364818245	1.367413331402115	2.9409605892876205
0.3838621817458327	22.281512275580926	8.074530934783267	0.3334041946708622	0.7624737244537555	3.0995070612001228
0.4919345756728892	25.61235630263924	11.096880995558035	0.355898472844606	0.7607515307893605	5.4589394438423895
0.30248908715579736	23.62038932863518	12.544427186842931	0.3950788814249538	0.5490973230444287	3.7945523286404854
0.3441144605463696	29.784171341196128	10.10830349461128	0.3931659792838799	0.21660435440757725	3.4784134040871435
0.3302372139592992	24.71729138300236	9.416434323916755	0.3917187785672082	0.3466522400038712	3.1096570365609866
0.4900956540875165	19.765154028966617	9.815123162041747	0.35013693273886104	0.4654673867169978	4.810349206050383
0.43124691141645816	22.684873992447095	8.847484786549579	0.39075407707963167	0.7578302897790496	3.8154504880036075
0.33117713469643606	20.63805802470816	13.289019013712636	0.49590843796251743	2.7533001151346648	4.40101923988781
0.27117831906674367	23.092986809958106	12.832306630930548	0.482750980500212	3.1318451865050028	3.4798433419247745
0.2780151315589076	22.149606526768714	12.44116838739744	0.45351819033442375	2.6268042952305346	3.458833065968822
0.33870839803137553	24.795438841028233	10.58730640380324	0.4759510703313166	2.8193463421920386	3.586009591499519
0.2547487330457386	29.345216842420207	10.365168727037442	0.3776698312233376	3.0606212684713547	2.6405136010180996
0.2692920535167457	32.627222389944855	10.547644987637389	0.39045314520709695	0.6259008156651796	2.840396978486482
0.17312787073607425	27.85435417336616	8.408517817684789	0.3921146687566377	2.136171468044904	1.4557487858221092
0.1998559904268066	27.189880125371023	7.962762190056996	0.3705309286631682	3.2216041806970113	1.5914057240269686
0.2512019068255378	25.812216138662613	7.767287074827875	0.3340975177630696	2.2215216338432975	1.9511573240581157
0.25819699298684934	21.56082175335425	10.597012272723411	0.4140448985849853	2.6679897608804866	2.736116703461923
0.4723857879241762	29.56626699967813	8.039709700131139	0.386011071120317	2.8805870917591405	3.7978446013780904
0.49710471033815296	34.69653674661333	8.607840748199578	0.4196321100750949	3.6925440719774585	4.278998181770701
0.3367229126690259	20.000166495237632	13.267207050697964	0.42633168723196313	3.1054094268774235	4.467372601094055
0.46286790053228294	21.62869725040761	12.346268797705132	0.4454498486330936	2.9023475448807607	5.714691517801008
0.28181809569936694	28.83297369737389	11.06142091795244	0.3736666085678894	3.457572363344896	3.1173085788265
0.22635168976238565	25.785311674888295	12.744736236311843	0.4297245182580556	3.276161697770489	2.8847925826650926
0.1478913953463497	21.899748249211825	10.904692962182835	0.38088252048417537	2.232903992731281	1.612710258000739
0.18882676964794495	17.603979062385747	12.988079657452584	0.44960316854771726	2.394437457700212	2.4524971256469588
