chain	draw	a0	beta	d_home	h0	i0	d_school
3	4210	2.9021	0.2234	3.459	4.6568	1.2737	1.0
3	4215	2.7178	0.2602	2.7249	6.1029	3.2894	1.0
3	4220	2.6356	0.3945	2.734	8.8799	10.8508	1.0
3	4225	1.4678	0.9829	2.734	5.2403	0.9268	1.0
3	4230	3.4295	1.5171	2.1325	2.5816	0.3847	1.0
3	4235	2.5212	0.5689	2.5787	11.6885	0.4258	1.0
3	4240	1.9539	9.4798	2.4099	6.2122	1.319	1.0
3	4245	0.7669	6.1629	3.1727	6.2122	7.8123	1.0
3	4250	3.483	4.4909	2.7855	3.6402	7.7468	1.0
3	4255	2.7809	3.7862	3.609	2.7168	3.4474	1.0
3	4260	3.4217	2.7731	3.9094	4.5246	0.982	1.0
3	4265	3.348	1.1331	2.8745	4.6358	2.6461	1.0
3	4270	0.5247	0.3834	3.2928	8.0446	7.5077	1.0
3	4275	1.9295	0.7868	3.557	6.7692	7.0041	1.0
3	4280	2.9359	0.7868	3.3758	3.7827	3.1008	1.0
3	4285	2.7123	0.696	3.6694	4.9612	3.954	1.0
3	4290	2.5028	0.3499	3.4933	8.7818	6.5715	1.0
3	4295	1.0437	1.2273	2.9398	3.2055	10.9781	1.0
3	4300	2.0859	1.1847	2.7997	2.7906	11.1	1.0
3	4305	1.7693	1.1168	3.1871	3.3694	11.1	1.0
3	4310	2.4314	0.6359	3.2429	8.6793	3.8034	1.0
3	4315	3.7064	0.6502	3.2429	1.8185	1.7113	1.0
3	4320	5.4571	0.9717	2.8116	6.2785	11.8466	1.0
3	4325	4.0192	1.1759	3.1987	11.261	5.3167	1.0
3	4330	1.3904	2.381	3.196	11.261	11.9318	1.0
3	4335	1.2727	1.4761	3.2063	4.7575	4.7861	1.0
3	4340	1.6641	0.8966	3.5569	2.4511	6.9312	1.0
3	4345	3.3284	1.8463	3.6461	6.3543	0.7913	1.0
3	4350	3.6899	2.6792	3.7691	7.4772	0.3996	1.0
3	4355	4.4345	2.9965	3.5809	9.5669	0.1455	1.0
3	4360	4.5253	3.3128	2.7824	4.5213	0.7441	1.0
3	4365	2.7892	2.5526	2.4274	3.0009	5.2544	1.0
3	4370	2.2499	1.6548	2.4274	11.6802	0.9014	1.0
3	4375	1.5299	3.6987	3.2699	2.9274	3.7548	1.0
3	4380	0.9484	7.2852	2.3486	9.5887	1.9581	1.0
3	4385	0.8358	9.1194	2.9529	9.5887	1.8342	1.0
3	4390	1.4646	7.5041	1.827	8.7729	2.2966	1.0
3	4395	2.261	6.434	2.6945	4.9434	1.1572	1.0
3	4400	1.0094	5.9481	3.1674	2.7937	3.8224	1.0
3	4405	0.6608	4.3398	3.4849	11.3221	3.5182	1.0
3	4410	1.0314	0.9995	2.6271	11.3221	6.5676	1.0
3	4415	2.9891	0.5909	2.6247	9.7535	6.5676	1.0
3	4420	2.8678	2.34	2.4362	8.8503	5.3181	1.0
3	4425	2.1154	2.34	2.6411	4.127	7.9942	1.0
3	4430	1.818	1.7283	1.5161	4.7368	2.5443	1.0
3	4435	1.518	2.4773	2.1815	11.1535	1.748	1.0
3	4440	2.0264	2.4506	2.572	11.6066	5.3164	1.0
3	4445	1.7309	1.7178	2.7848	8.7321	3.5468	1.0
3	4450	1.5338	0.4477	5.2969	11.5951	2.9288	1.0
3	4455	2.4399	0.7925	5.2969	3.5104	2.0791	1.0
3	4460	4.0277	0.9883	3.5633	6.6135	10.9043	1.0
3	4465	1.7717	0.1235	2.8516	8.1752	4.9072	1.0
3	4470	3.1386	0.3952	3.4833	6.7043	1.4681	1.0
3	4475	3.3952	1.3419	2.9926	2.1042	3.6584	1.0
3	4480	1.7821	1.3506	2.2583	8.3012	3.9118	1.0
3	4485	1.8698	1.9373	2.6392	4.4271	0.6366	1.0
3	4490	0.859	3.3298	2.5607	9.2065	6.2936	1.0
3	4495	1.3686	8.1244	1.4992	5.5076	7.5488	1.0
3	4500	2.0649	7.2437	1.5015	11.573	7.5488	1.0
3	4505	2.4551	9.0093	1.8115	11.1445	6.2255	1.0
3	4510	3.6748	5.3511	2.2309	10.434	11.5102	1.0
3	4515	1.7404	1.1359	2.3451	4.642	11.5102	1.0
3	4520	3.531	1.0287	1.9804	6.7778	10.0749	1.0
3	4525	1.7334	0.8317	3.2632	6.9813	8.9062	1.0
3	4530	1.8424	0.45	3.0926	5.4683	11.0274	1.0
3	4535	1.4152	0.3995	3.1927	11.9344	6.5696	1.0
3	4540	1.8674	0.3995	2.7419	11.9344	8.6847	1.0
3	4545	1.923	2.951	1.984	11.9344	8.6847	1.0
3	4550	1.9006	2.684	2.3099	2.4314	4.2264	1.0
3	4555	1.545	2.8822	3.0551	3.515	4.7884	1.0
3	4560	1.8357	1.8814	1.7389	10.6292	10.7913	1.0
3	4565	1.9118	2.0338	2.1867	7.0386	11.4731	1.0
3	4570	1.9242	0.5231	2.1391	4.6949	11.4731	1.0
3	4575	4.76	0.8484	2.8242	6.1376	6.4744	1.0
3	4580	2.0584	0.6741	2.7224	10.158	1.5656	1.0
3	4585	1.1731	1.1648	3.2157	8.9835	11.3999	1.0
3	4590	2.5999	4.0065	3.5146	8.9835	11.3999	1.0
3	4595	0.8977	1.4897	3.2249	8.9835	11.3999	1.0
3	4600	1.0421	0.7561	4.7815	11.6783	5.1122	1.0
3	4605	0.8054	0.6892	3.3359	3.7685	10.219	1.0
3	4610	1.8355	0.6963	3.6355	3.3488	5.777	1.0
3	4615	1.3577	2.5084	3.1725	9.6964	5.777	1.0
3	4620	1.4592	1.1031	2.8389	3.93	8.6517	1.0
3	4625	1.4665	1.6576	1.5479	1.3217	3.6035	1.0
3	4630	1.8934	2.3019	2.7529	2.5054	1.7877	1.0
3	4635	1.9335	2.3019	2.2399	5.5524	10.5275	1.0
3	4640	1.742	3.6791	2.3447	11.5527	9.0494	1.0
3	4645	1.5111	3.6791	2.9412	11.5527	9.0494	1.0
3	4650	1.4097	5.9391	2.6462	1.3527	9.0494	1.0
3	4655	1.4167	4.9917	2.8026	1.2598	4.6891	1.0
3	4660	2.2443	4.4095	1.6851	1.4645	7.6386	1.0
3	4665	2.4307	5.7553	1.754	2.3421	6.129	1.0
3	4670	1.5515	6.3097	2.2623	9.175	4.5323	1.0
3	4675	1.7069	6.1646	2.2623	5.298	9.0119	1.0
3	4680	2.1056	5.5644	2.2623	10.5809	8.7312	1.0
3	4685	2.3155	3.0016	2.2968	10.5809	5.9573	1.0
3	4690	1.6935	2.6905	2.3628	11.0802	10.7146	1.0
3	4695	1.8514	2.8602	3.9279	9.0757	0.4123	1.0
3	4700	2.1634	1.6096	2.6942	2.2021	2.7035	1.0
3	4705	1.2241	2.6402	4.0144	2.6597	7.1272	1.0
3	4710	1.8109	2.7939	3.6206	1.9178	5.9686	1.0
3	4715	1.1382	2.5338	3.5347	2.368	11.2624	1.0
3	4720	1.0737	2.2815	2.8693	3.6733	5.9729	1.0
3	4725	2.9318	1.7374	3.6984	8.148	0.7216	1.0
3	4730	2.4919	2.3423	2.2743	3.169	0.6587	1.0
3	4735	3.3577	0.9193	4.5847	1.7836	0.6145	1.0
3	4740	1.9875	1.405	3.2108	9.3328	4.6136	1.0
3	4745	1.8226	0.3616	4.7253	10.713	7.3009	1.0
3	4750	2.1329	0.5302	2.2986	4.2038	7.0075	1.0
3	4755	1.0142	0.9154	2.9945	1.0475	9.1011	1.0
3	4760	1.1681	1.0712	4.1022	11.8035	10.8953	1.0
3	4765	0.9732	0.4416	4.549	5.4711	10.8953	1.0
3	4770	1.4102	0.7926	4.5701	1.3224	5.2296	1.0
3	4775	4.0786	1.5184	5.0282	0.1871	7.7611	1.0
3	4780	2.5374	0.6832	1.8387	2.1893	4.9665	1.0
3	4785	1.9669	1.5196	2.5954	11.4178	3.6195	1.0
3	4790	1.806	2.1901	2.8121	8.4878	1.0766	1.0
3	4795	1.806	2.4582	2.8121	11.9501	2.9416	1.0
3	4800	2.14	1.6711	3.7287	6.6199	6.8684	1.0
3	4805	1.0037	2.0688	3.2293	7.1809	5.8728	1.0
3	4810	1.3133	2.3601	2.9415	2.7221	11.8396	1.0
3	4815	1.2835	0.8394	3.4112	4.4277	11.8396	1.0
3	4820	1.3397	1.3392	3.1899	2.3295	5.977	1.0
3	4825	2.9157	0.4368	2.9457	5.8322	8.9326	1.0
3	4830	3.5265	0.9091	2.5896	8.5613	8.7077	1.0
3	4835	2.2531	1.2195	2.7794	5.7573	5.3233	1.0
3	4840	1.7726	2.2228	3.2981	10.3275	9.5251	1.0
3	4845	1.7726	2.1352	2.4999	10.3275	6.9358	1.0
3	4850	1.8869	1.2411	2.2373	7.0331	6.9358	1.0
3	4855	2.2398	1.2411	4.4231	3.4036	1.2414	1.0
3	4860	2.9434	1.462	2.5477	3.1451	10.2931	1.0
3	4865	1.7579	1.1451	3.086	4.9577	3.0591	1.0
3	4870	2.5019	3.208	2.8696	1.4342	2.4817	1.0
3	4875	1.7947	3.3156	2.9818	9.5197	1.4558	1.0
3	4880	1.7947	3.06	3.1603	4.4852	1.8974	1.0
3	4885	1.243	6.1516	3.2856	9.1435	3.3609	1.0
3	4890	1.4024	3.3886	3.3271	6.4749	9.5196	1.0
3	4895	0.9372	2.3805	2.594	2.3606	6.2177	1.0
3	4900	2.3436	4.6229	3.2988	6.8154	6.2166	1.0
3	4905	2.0534	4.8996	3.1774	5.1964	3.9996	1.0
3	4910	1.2059	4.0018	2.9589	5.1964	4.1439	1.0
3	4915	0.6752	6.4412	2.423	4.4151	10.8128	1.0
3	4920	1.0085	6.4412	2.6067	7.5531	1.3877	1.0
3	4925	1.2143	6.4412	2.6067	7.5531	0.456	1.0
3	4930	1.2767	6.4299	3.2943	5.3213	1.778	1.0
3	4935	0.9706	7.5553	3.2943	9.0123	2.5767	1.0
3	4940	1.2998	7.6939	3.3241	4.3761	2.4613	1.0
3	4945	0.7939	8.0632	2.6992	1.2972	0.963	1.0
3	4950	0.8498	8.0632	2.164	1.0352	6.7762	1.0
3	4955	0.7458	8.0632	2.7933	7.6345	7.9747	1.0
3	4960	1.3416	5.0924	2.6126	4.4313	7.8846	1.0
3	4965	1.5455	6.0294	2.6126	7.5631	3.6493	1.0
3	4970	1.4525	6.7653	3.3292	6.6454	1.866	1.0
3	4975	0.8429	8.3177	3.3258	0.8448	7.9435	1.0
3	4980	1.1183	7.4911	3.3258	9.0278	5.2299	1.0
3	4985	0.7877	7.7322	2.8416	10.8184	6.7147	1.0
3	4990	1.2842	8.558	3.7483	10.8184	8.8132	1.0
3	4995	1.3114	2.6363	3.3245	0.7526	2.284	1.0
3	5000	2.0397	1.9389	3.4128	1.7405	2.3494	1.0
3	5005	4.5095	0.6322	3.6239	5.5321	5.9853	1.0
3	5010	1.9754	0.9631	2.277	10.0594	8.9518	1.0
3	5015	1.2074	2.0763	4.3244	4.0604	7.1356	1.0
3	5020	0.8299	1.2475	3.4837	8.8711	11.0778	1.0
3	5025	1.2734	0.9449	2.7641	8.8711	11.0778	1.0
3	5030	1.1375	1.8045	2.7641	8.9217	11.0778	1.0
3	5035	1.1375	1.7745	3.4188	3.0633	9.9201	1.0
3	5040	2.1399	2.167	3.2185	2.2436	7.2033	1.0
3	5045	3.5044	2.167	2.0218	5.8215	6.3712	1.0
3	5050	3.2351	3.3002	1.901	4.2528	9.7892	1.0
3	5055	1.6371	3.3002	2.8453	4.4102	2.622	1.0
3	5060	0.5048	3.3724	4.2388	7.9522	0.8296	1.0
3	5065	0.7165	2.0479	4.8375	6.1691	10.3339	1.0
3	5070	1.2368	3.1202	2.0502	2.6628	11.2243	1.0
3	5075	1.4514	3.1202	2.1556	5.0183	9.5122	1.0
3	5080	1.4514	6.9374	2.9353	9.5818	2.9239	1.0
3	5085	1.703	7.9492	2.0511	9.5818	3.349	1.0
3	5090	1.9283	7.9492	2.8715	9.0294	2.6177	1.0
3	5095	1.1887	6.8877	3.1092	9.6887	1.2018	1.0
3	5100	0.9901	9.5773	2.5832	6.6831	4.9588	1.0
3	5105	1.9726	6.2554	2.977	5.3057	0.9766	1.0
3	5110	0.9669	5.6605	2.3556	4.8626	2.8489	1.0
3	5115	1.3488	4.1415	3.313	7.9882	7.8813	1.0
3	5120	1.8756	2.391	3.2731	3.1849	1.5286	1.0
3	5125	2.1093	1.4395	2.5097	2.8	10.1306	1.0
3	5130	2.1093	1.238	3.4722	8.851	10.1306	1.0
3	5135	2.3858	0.4288	2.1027	9.3211	10.1306	1.0
3	5140	2.2597	3.1284	1.9622	8.1532	9.3492	1.0
3	5145	1.9623	3.2154	2.5126	3.1771	11.9693	1.0
3	5150	2.9295	3.8626	2.0803	2.9425	9.6164	1.0
3	5155	1.8836	6.2689	2.4562	4.0321	11.2971	1.0
3	5160	1.5007	6.2689	1.981	10.2666	4.8081	1.0
3	5165	1.8262	5.5674	3.0196	8.8672	0.7213	1.0
3	5170	3.1961	4.0525	2.6561	4.902	0.6336	1.0
3	5175	2.4211	4.8876	2.0407	3.7088	0.2432	1.0
3	5180	4.5104	7.1785	1.5759	4.0126	4.0769	1.0
3	5185	1.935	2.3502	2.6063	5.5065	11.4367	1.0
3	5190	2.108	1.0841	3.1794	9.9529	7.1647	1.0
3	5195	3.5316	1.7097	2.7677	7.8349	1.7253	1.0
3	5200	4.0868	1.3766	2.4903	10.2155	1.1774	1.0
3	5205	2.1208	1.5709	3.7238	1.956	0.6514	1.0
3	5210	0.7216	1.1137	3.7238	5.4961	8.6493	1.0
3	5215	1.513	2.3499	2.5338	11.125	5.5339	1.0
3	5220	2.7596	2.1067	2.355	2.0665	5.1213	1.0
3	5225	0.9272	2.0944	3.7177	3.7172	1.0294	1.0
3	5230	1.3553	2.0865	3.866	5.6207	10.2508	1.0
3	5235	1.5369	1.0816	3.054	11.4901	1.9442	1.0
3	5240	4.3885	0.5605	2.9853	9.5939	0.6015	1.0
3	5245	3.0399	1.2992	4.7852	6.8837	0.2281	1.0
3	5250	3.6994	1.8362	2.7968	1.618	1.1726	1.0
3	5255	3.6994	1.6374	3.1079	7.8564	6.7339	1.0
3	5260	0.7951	1.6721	3.7901	2.6779	6.393	1.0
3	5265	0.7497	1.145	3.9587	11.878	11.6158	1.0
3	5270	1.1693	3.6125	2.6935	8.9169	4.9532	1.0
3	5275	1.1891	4.4884	2.3923	3.0701	4.7324	1.0
3	5280	1.3679	4.4884	3.2059	8.444	10.8318	1.0
3	5285	1.7655	0.7971	2.6759	8.444	10.2331	1.0
3	5290	1.6534	1.103	2.6182	2.4221	11.3234	1.0
3	5295	0.9126	0.8345	3.6764	1.0511	3.2843	1.0
3	5300	1.2846	1.9897	2.219	2.6356	7.785	1.0
3	5305	1.1026	2.4045	3.1156	11.429	8.4397	1.0
3	5310	1.2669	3.915	1.8956	11.0339	5.1004	1.0
3	5315	2.0207	3.4526	3.0689	10.7654	4.4117	1.0
3	5320	0.5789	4.2582	2.8409	10.7654	5.1913	1.0
3	5325	2.2649	4.1149	2.2549	8.8978	5.9164	1.0
3	5330	1.3296	1.6779	3.727	5.6517	5.9164	1.0
3	5335	1.7565	1.8109	3.1607	0.9581	4.4902	1.0
3	5340	0.9814	4.0842	3.0302	1.6919	11.7997	1.0
3	5345	2.7593	7.8358	2.8197	1.8142	1.4688	1.0
3	5350	1.2262	5.4404	2.5269	1.1717	4.1965	1.0
3	5355	1.3377	5.4404	2.837	10.5819	4.3534	1.0
3	5360	1.5369	5.177	3.366	8.7347	2.7665	1.0
3	5365	1.2033	7.8633	3.0249	10.5964	4.9624	1.0
3	5370	0.6074	6.3137	2.8681	2.3885	9.1787	1.0
3	5375	1.5298	4.5134	2.7066	8.5868	10.8859	1.0
3	5380	1.6167	6.3946	2.4087	8.5074	4.2734	1.0
3	5385	1.9213	5.4522	3.3126	7.941	8.0822	1.0
3	5390	2.0072	6.8734	1.8541	4.5138	4.7371	1.0
3	5395	1.3991	6.8734	2.7009	3.4031	2.5152	1.0
3	5400	3.1473	8.6948	2.2158	4.2479	7.5623	1.0
3	5405	2.0447	5.6991	2.1007	6.2214	7.0882	1.0
3	5410	3.2596	5.6991	2.1928	3.6452	7.3159	1.0
3	5415	2.2043	6.8377	2.4882	10.0965	7.3122	1.0
3	5420	1.1181	6.2089	3.4617	6.5808	1.3825	1.0
3	5425	1.2151	3.1065	2.2562	1.7082	4.4175	1.0
3	5430	1.3446	3.6067	3.088	2.3647	1.9492	1.0
3	5435	3.0219	3.0546	2.724	2.6586	5.8308	1.0
3	5440	2.5806	2.9433	2.4328	0.2767	0.8632	1.0
3	5445	2.5812	4.0249	1.7718	2.1942	0.2639	1.0
3	5450	2.5812	2.7164	4.069	1.4008	0.1351	1.0
3	5455	2.0207	2.2336	3.7828	7.4773	2.6876	1.0
3	5460	1.5996	1.2116	3.8992	7.8053	4.5799	1.0
3	5465	2.1684	1.2116	3.8992	10.7922	2.9291	1.0
3	5470	0.9809	2.1211	2.8067	8.9195	5.5253	1.0
3	5475	0.9809	3.2794	2.6364	11.7968	10.0285	1.0
3	5480	0.8435	4.3268	2.1698	9.8529	1.9704	1.0
3	5485	1.4765	6.7978	2.4466	10.9051	1.5539	1.0
3	5490	0.9996	3.1858	3.4533	10.9051	8.638	1.0
3	5495	0.7854	6.5871	2.8002	6.4177	10.1483	1.0
3	5500	1.6446	4.2817	2.8397	3.8306	8.5776	1.0
3	5505	2.1444	4.2817	2.7858	8.3586	10.5207	1.0
3	5510	1.8185	9.5398	2.6018	2.3762	5.2244	1.0
3	5515	2.3022	9.5398	2.462	6.3911	11.7715	1.0
3	5520	1.6671	4.255	2.462	6.2754	11.3935	1.0
3	5525	1.3504	4.255	2.462	6.2148	1.1251	1.0
3	5530	2.1143	1.5816	2.8149	3.528	5.3032	1.0
3	5535	2.2044	1.5816	3.3502	6.0432	6.5663	1.0
3	5540	1.6336	1.9232	3.2055	9.2234	7.4691	1.0
3	5545	2.0979	2.8419	3.1933	1.208	10.4909	1.0
3	5550	2.6903	1.4352	2.2527	6.2201	8.4142	1.0
3	5555	1.837	1.6928	2.886	7.7565	11.9309	1.0
3	5560	0.9818	1.5206	2.886	2.9188	7.9306	1.0
3	5565	1.4767	4.7263	2.5691	8.0457	4.6782	1.0
3	5570	1.3381	4.378	2.5691	6.2916	7.9097	1.0
3	5575	1.851	1.8886	5.0457	6.2916	3.4387	1.0
3	5580	1.7507	2.6121	3.5667	10.2625	2.9576	1.0
3	5585	1.7507	0.7733	3.5667	3.5443	10.3802	1.0
3	5590	1.8714	0.7598	3.6152	2.8964	8.153	1.0
3	5595	1.5437	1.171	3.2514	2.7055	1.9505	1.0
3	5600	2.7125	2.736	2.1498	1.8749	11.0633	1.0
3	5605	2.1329	2.0837	2.1498	8.6404	7.3731	1.0
3	5610	2.1654	3.4069	2.6418	7.7967	7.3758	1.0
3	5615	1.4816	3.0991	2.4894	3.5902	0.6644	1.0
3	5620	1.0743	2.9624	4.3705	9.5907	2.1088	1.0
3	5625	1.2567	1.8136	3.0607	6.5878	5.3508	1.0
3	5630	1.8105	1.8136	2.3236	1.3334	4.1512	1.0
3	5635	1.2245	1.8136	2.3194	10.8886	11.8476	1.0
3	5640	1.319	0.1846	5.6769	10.8886	4.1493	1.0
3	5645	1.0847	0.4536	4.2092	8.6496	3.7751	1.0
3	5650	2.0068	0.5818	3.7721	4.2074	3.9721	1.0
3	5655	1.2895	1.3613	5.1685	2.9598	9.5198	1.0
3	5660	1.024	1.3613	3.0548	0.5884	7.2742	1.0
3	5665	1.6079	2.7997	3.8217	3.3492	6.0141	1.0
3	5670	1.1856	2.7139	4.0318	0.3459	11.9952	1.0
3	5675	0.8007	1.9556	4.0316	2.3134	11.8336	1.0
3	5680	1.0677	1.9556	3.0779	3.7536	0.965	1.0
3	5685	1.7552	1.0113	2.1263	0.5197	5.5126	1.0
3	5690	2.7295	0.66	3.4857	1.5265	2.0115	1.0
3	5695	1.5624	1.5608	3.1453	1.3628	4.6037	1.0
3	5700	2.3554	1.5608	2.7257	0.2845	2.6815	1.0
3	5705	3.5062	1.5348	3.293	0.2575	2.4355	1.0
3	5710	3.6822	2.4088	3.5033	1.9927	0.3973	1.0
3	5715	2.9654	1.6716	2.2675	8.4106	0.4567	1.0
3	5720	2.9654	1.9287	2.4956	2.5213	0.1076	1.0
3	5725	1.9156	3.0838	3.0506	3.8966	1.1912	1.0
3	5730	3.3774	0.7828	4.698	6.9663	1.4055	1.0
3	5735	2.7605	0.3369	3.6231	9.9222	0.4547	1.0
3	5740	4.0261	7.2539	3.423	10.1692	2.3591	1.0
3	5745	0.5089	6.6514	2.6062	6.2664	1.6944	1.0
3	5750	1.4974	7.0778	2.5527	2.8921	5.0185	1.0
3	5755	1.7692	7.0778	1.9502	3.0701	1.034	1.0
3	5760	4.3596	6.7065	1.9616	1.8048	2.5939	1.0
3	5765	1.2429	8.6528	1.8664	0.6435	3.2236	1.0
3	5770	1.8207	7.6074	3.3265	1.6069	0.4859	1.0
3	5775	1.0319	7.6074	3.4364	9.702	2.2499	1.0
3	5780	1.3397	7.6074	3.5368	6.6633	3.4616	1.0
3	5785	1.1169	6.3437	2.3956	1.2396	10.6474	1.0
3	5790	1.7795	4.9321	1.8348	6.6981	3.9779	1.0
3	5795	2.0486	7.0584	3.1154	10.0302	4.6263	1.0
3	5800	2.1427	2.8754	1.9476	8.6995	8.0924	1.0
3	5805	2.0697	0.2695	3.1471	9.7569	9.7475	1.0
3	5810	1.3228	0.267	3.5198	8.9736	11.3889	1.0
3	5815	2.1629	1.3153	3.2678	8.9736	8.6311	1.0
3	5820	1.3127	0.874	3.2333	0.323	2.0061	1.0
3	5825	0.9734	1.8275	3.3389	0.6276	4.1174	1.0
3	5830	1.4587	1.2637	4.0173	0.3773	9.3533	1.0
3	5835	0.5187	1.9834	4.7134	0.1132	7.0106	1.0
3	5840	1.2325	2.6399	3.2719	0.9008	8.0195	1.0
3	5845	1.5336	3.3587	2.7062	1.5904	1.3714	1.0
3	5850	0.7784	4.1769	3.0932	1.5904	5.9604	1.0
3	5855	1.3833	4.1769	2.3213	0.8935	8.5298	1.0
3	5860	1.3967	3.6304	2.729	5.3311	10.7315	1.0
3	5865	0.7004	1.4172	2.6033	4.8426	8.9634	1.0
3	5870	1.1916	3.2804	3.4091	5.0716	8.9634	1.0
3	5875	2.7737	3.9635	3.0315	7.9091	2.7138	1.0
3	5880	1.6249	3.7913	2.4208	9.6606	5.2099	1.0
3	5885	1.3172	3.1467	3.8416	10.6266	1.7709	1.0
3	5890	2.2331	0.8729	3.5765	10.6266	1.7265	1.0
3	5895	2.2731	1.3487	4.217	7.8085	5.8062	1.0
3	5900	1.9041	2.1115	3.0892	9.4106	2.4738	1.0
3	5905	2.0206	1.9095	3.1768	7.1005	10.4381	1.0
3	5910	1.1506	0.5775	2.5763	9.2826	1.1239	1.0
3	5915	2.214	0.34	3.0954	9.2826	6.8386	1.0
3	5920	2.214	1.0542	3.2097	11.5713	10.8689	1.0
3	5925	0.9623	0.8665	4.412	9.5751	4.4492	1.0
3	5930	1.2258	1.4089	4.1329	4.9937	6.3974	1.0
3	5935	0.707	1.4089	3.6835	0.7775	6.8963	1.0
3	5940	0.6039	3.4934	3.7058	3.0492	11.5385	1.0
3	5945	0.5927	3.4934	3.5764	4.0438	6.8049	1.0
3	5950	0.9889	2.5446	4.0586	1.0198	2.2003	1.0
3	5955	1.7751	2.1119	3.0968	1.3153	0.4999	1.0
3	5960	1.2416	2.6396	2.4071	1.4434	0.5337	1.0
3	5965	1.9633	4.0074	2.631	8.8342	3.2414	1.0
3	5970	1.9737	2.0165	1.8354	9.7816	7.4897	1.0
3	5975	3.2138	2.9136	2.2847	9.7816	10.991	1.0
3	5980	1.4015	2.9136	2.0854	3.1993	2.7307	1.0
3	5985	2.3641	4.214	1.9755	6.2127	4.6469	1.0
3	5990	1.2691	5.0837	2.3686	10.3927	11.2073	1.0
3	5995	0.415	3.9005	3.2464	5.9785	11.2073	1.0
3	6000	0.4818	8.9096	3.0912	2.9448	5.6551	1.0
3	6005	1.5609	6.6981	2.6621	2.4494	11.1735	1.0
3	6010	1.1185	4.5423	2.4278	6.3039	7.3098	1.0
3	6015	1.027	4.5423	2.33	5.4947	11.6398	1.0
3	6020	2.6998	2.6096	2.3063	4.5491	6.4112	1.0
3	6025	1.1591	1.7967	2.6802	6.7906	10.8554	1.0
3	6030	2.8609	1.1738	2.7473	2.6543	1.9201	1.0
3	6035	3.4116	1.3671	3.9186	11.9243	1.5015	1.0
3	6040	2.2939	0.8379	4.0947	11.9243	4.8618	1.0
3	6045	0.8604	1.034	4.5222	6.761	5.5925	1.0
3	6050	1.3802	1.7588	2.5627	0.8544	11.0396	1.0
3	6055	1.0276	3.1596	2.5627	3.5157	1.1923	1.0
3	6060	1.8247	6.2713	2.6085	5.7533	0.3	1.0
3	6065	1.8247	5.2967	3.7567	2.292	0.3377	1.0
3	6070	3.2698	4.2376	4.0239	7.1775	0.1971	1.0
3	6075	3.2698	1.7729	5.7924	10.3208	0.3736	1.0
3	6080	3.1464	1.6571	3.9024	5.1408	1.0595	1.0
3	6085	3.1464	1.9976	4.1644	0.8347	0.1158	1.0
3	6090	4.5123	4.9506	3.9508	3.4141	0.3618	1.0
3	6095	3.2382	2.083	4.1581	4.1786	0.5581	1.0
3	6100	2.1935	0.9821	3.2863	9.4377	10.3902	1.0
3	6105	2.5574	0.843	2.9843	11.5342	8.9055	1.0
3	6110	1.5883	2.2794	3.1803	11.5342	2.4591	1.0
3	6115	1.5055	1.9552	2.1227	5.9424	7.247	1.0
3	6120	1.4621	2.9874	3.252	4.5205	10.9784	1.0
3	6125	1.4568	4.7321	3.1422	6.7149	7.3044	1.0
3	6130	1.536	5.7662	3.2433	11.641	8.7061	1.0
3	6135	1.3051	5.9759	2.2374	8.0024	8.7061	1.0
3	6140	0.7623	5.9759	2.8732	10.1117	8.7061	1.0
3	6145	0.86	8.8583	2.7569	9.1577	1.4765	1.0
3	6150	0.8334	8.8583	2.6947	7.3604	6.105	1.0
3	6155	1.2353	3.7706	4.78	9.6491	5.3003	1.0
3	6160	1.7165	4.9837	2.6672	10.2576	11.3195	1.0
3	6165	1.5053	7.3195	2.2666	10.2576	5.1731	1.0
3	6170	2.5836	3.9681	2.3198	4.9142	8.0592	1.0
3	6175	0.6678	3.9258	2.5578	2.5613	8.6093	1.0
3	6180	1.117	3.1218	2.7976	3.4123	5.7602	1.0
3	6185	1.7057	2.237	2.7976	11.6228	9.7987	1.0
3	6190	1.3894	4.5266	2.4487	10.8421	9.7987	1.0
3	6195	2.0112	2.0537	2.3996	8.8015	9.7987	1.0
3	6200	2.7458	2.7623	2.3743	0.8168	9.7987	1.0
3	6205	2.1323	6.0133	3.8534	8.5998	11.1153	1.0
3	6210	2.6542	7.2479	3.2025	10.6113	9.316	1.0
3	6215	2.8133	2.2593	3.202	11.6042	10.6128	1.0
3	6220	1.6665	3.4124	2.8012	3.9492	4.2071	1.0
3	6225	1.5826	3.9882	1.9891	4.8683	10.0291	1.0
3	6230	2.7082	0.5822	2.3129	8.3692	7.8338	1.0
3	6235	1.6086	2.0542	3.1077	6.8316	6.3924	1.0
3	6240	1.3223	2.7192	2.837	5.0343	1.8795	1.0
3	6245	0.8098	2.6632	2.8833	8.9236	9.016	1.0
3	6250	1.5177	1.5383	2.371	4.7477	7.3927	1.0
3	6255	1.3224	4.94	2.5362	2.6879	5.8542	1.0
3	6260	1.4163	4.1297	2.7271	2.9764	7.006	1.0
3	6265	0.8083	4.1297	3.2878	8.0526	4.4447	1.0
3	6270	1.3247	1.9591	2.9033	11.2136	10.3414	1.0
3	6275	1.8652	1.1947	2.3859	6.7552	8.5554	1.0
3	6280	1.5652	1.721	2.6201	6.7552	10.8853	1.0
3	6285	1.546	4.4506	2.3438	10.6191	10.8853	1.0
