# 0.1.0+578d682 (2026-08-12)
replicate	t	S	E	I	R	Dead	flow_infection	flow_onset	flow_recovery	flow_death
17	25	180	0	0	1	0	0	0	0	0
17	26	180	0	0	1	0	0	0	0	0
17	27	180	0	0	1	0	0	0	0	0
17	28	180	0	0	1	0	0	0	0	0
17	29	180	0	0	1	0	0	0	0	0
17	30	180	0	0	1	0	0	0	0	0
17	31	180	0	0	1	0	0	0	0	0
17	32	180	0	0	1	0	0	0	0	0
17	33	180	0	0	1	0	0	0	0	0
17	34	180	0	0	1	0	0	0	0	0
17	35	180	0	0	1	0	0	0	0	0
17	36	180	0	0	1	0	0	0	0	0
17	37	180	0	0	1	0	0	0	0	0
18	0	180	1	0	0	0	0	0	0	0
18	1	180	1	0	0	0	0	0	0	0
18	2	180	1	0	0	0	0	0	0	0
18	3	180	1	0	0	0	0	0	0	0
18	4	180	1	0	0	0	0	0	0	0
18	5	180	0	1	0	0	0	1	0	0
18	6	180	0	1	0	0	0	0	0	0
18	7	180	0	1	0	0	0	0	0	0
18	8	179	1	0	1	0	1	0	1	0
18	9	179	1	0	1	0	0	0	0	0
18	10	179	1	0	1	0	0	0	0	0
18	11	179	1	0	1	0	0	0	0	0
18	12	179	1	0	1	0	0	0	0	0
18	13	179	1	0	1	0	0	0	0	0
18	14	179	1	0	1	0	0	0	0	0
18	15	179	1	0	1	0	0	0	0	0
18	16	179	1	0	1	0	0	0	0	0
18	17	179	1	0	1	0	0	0	0	0
18	18	179	1	0	1	0	0	0	0	0
18	19	179	1	0	1	0	0	0	0	0
18	20	179	1	0	1	0	0	0	0	0
18	21	179	1	0	1	0	0	0	0	0
18	22	179	1	0	1	0	0	0	0	0
18	23	179	1	0	1	0	0	0	0	0
18	24	179	1	0	1	0	0	0	0	0
18	25	179	1	0	1	0	0	0	0	0
18	26	179	1	0	1	0	0	0	0	0
18	27	179	1	0	1	0	0	0	0	0
18	28	179	1	0	1	0	0	0	0	0
18	29	179	1	0	1	0	0	0	0	0
18	30	179	1	0	1	0	0	0	0	0
18	31	179	1	0	1	0	0	0	0	0
18	32	179	1	0	1	0	0	0	0	0
18	33	179	1	0	1	0	0	0	0	0
18	34	179	1	0	1	0	0	0	0	0
18	35	179	1	0	1	0	0	0	0	0
18	36	179	1	0	1	0	0	0	0	0
18	37	179	1	0	1	0	0	0	0	0
19	0	180	1	0	0	0	0	0	0	0
19	1	180	1	0	0	0	0	0	0	0
19	2	180	1	0	0	0	0	0	0	0
19	3	180	1	0	0	0	0	0	0	0
19	4	180	1	0	0	0	0	0	0	0
19	5	180	0	1	0	0	0	1	0	0
19	6	180	0	1	0	0	0	0	0	0
19	7	180	0	1	0	0	0	0	0	0
19	8	180	0	1	0	0	0	0	0	0
19	9	180	0	0	1	0	0	0	1	0
19	10	180	0	0	1	0	0	0	0	0
19	11	180	0	0	1	0	0	0	0	0
19	12	180	0	0	1	0	0	0	0	0
19	13	180	0	0	1	0	0	0	0	0
19	14	180	0	0	1	0	0	0	0	0
19	15	180	0	0	1	0	0	0	0	0
19	16	180	0	0	1	0	0	0	0	0
19	17	180	0	0	1	0	0	0	0	0
19	18	180	0	0	1	0	0	0	0	0
19	19	180	0	0	1	0	0	0	0	0
19	20	180	0	0	1	0	0	0	0	0
19	21	180	0	0	1	0	0	0	0	0
19	22	180	0	0	1	0	0	0	0	0
19	23	180	0	0	1	0	0	0	0	0
19	24	180	0	0	1	0	0	0	0	0
19	25	180	0	0	1	0	0	0	0	0
19	26	180	0	0	1	0	0	0	0	0
19	27	180	0	0	1	0	0	0	0	0
19	28	180	0	0	1	0	0	0	0	0
19	29	180	0	0	1	0	0	0	0	0
19	30	180	0	0	1	0	0	0	0	0
19	31	180	0	0	1	0	0	0	0	0
19	32	180	0	0	1	0	0	0	0	0
19	33	180	0	0	1	0	0	0	0	0
19	34	180	0	0	1	0	0	0	0	0
19	35	180	0	0	1	0	0	0	0	0
19	36	180	0	0	1	0	0	0	0	0
19	37	180	0	0	1	0	0	0	0	0
20	0	180	1	0	0	0	0	0	0	0
20	1	180	1	0	0	0	0	0	0	0
20	2	180	1	0	0	0	0	0	0	0
20	3	180	1	0	0	0	0	0	0	0
20	4	180	1	0	0	0	0	0	0	0
20	5	180	1	0	0	0	0	0	0	0
20	6	180	0	1	0	0	0	1	0	0
20	7	180	0	1	0	0	0	0	0	0
20	8	180	0	1	0	0	0	0	0	0
20	9	180	0	1	0	0	0	0	0	0
20	10	180	0	1	0	0	0	0	0	0
20	11	180	0	0	1	0	0	0	1	0
20	12	180	0	0	1	0	0	0	0	0
20	13	180	0	0	1	0	0	0	0	0
20	14	180	0	0	1	0	0	0	0	0
20	15	180	0	0	1	0	0	0	0	0
20	16	180	0	0	1	0	0	0	0	0
20	17	180	0	0	1	0	0	0	0	0
20	18	180	0	0	1	0	0	0	0	0
20	19	180	0	0	1	0	0	0	0	0
20	20	180	0	0	1	0	0	0	0	0
20	21	180	0	0	1	0	0	0	0	0
20	22	180	0	0	1	0	0	0	0	0
20	23	180	0	0	1	0	0	0	0	0
20	24	180	0	0	1	0	0	0	0	0
20	25	180	0	0	1	0	0	0	0	0
20	26	180	0	0	1	0	0	0	0	0
20	27	180	0	0	1	0	0	0	0	0
20	28	180	0	0	1	0	0	0	0	0
20	29	180	0	0	1	0	0	0	0	0
20	30	180	0	0	1	0	0	0	0	0
20	31	180	0	0	1	0	0	0	0	0
20	32	180	0	0	1	0	0	0	0	0
20	33	180	0	0	1	0	0	0	0	0
20	34	180	0	0	1	0	0	0	0	0
20	35	180	0	0	1	0	0	0	0	0
20	36	180	0	0	1	0	0	0	0	0
20	37	180	0	0	1	0	0	0	0	0
21	0	180	1	0	0	0	0	0	0	0
21	1	180	1	0	0	0	0	0	0	0
21	2	180	1	0	0	0	0	0	0	0
21	3	180	1	0	0	0	0	0	0	0
21	4	180	1	0	0	0	0	0	0	0
21	5	180	1	0	0	0	0	0	0	0
21	6	180	1	0	0	0	0	0	0	0
21	7	180	1	0	0	0	0	0	0	0
21	8	180	1	0	0	0	0	0	0	0
21	9	180	1	0	0	0	0	0	0	0
21	10	180	1	0	0	0	0	0	0	0
21	11	180	0	1	0	0	0	1	0	0
21	12	178	2	0	1	0	2	0	1	0
21	13	178	2	0	1	0	0	0	0	0
21	14	178	1	1	1	0	0	1	0	0
21	15	177	2	1	1	0	1	0	0	0
21	16	177	2	1	1	0	0	0	0	0
21	17	177	0	3	1	0	0	2	0	0
21	18	176	1	3	1	0	1	0	0	0
21	19	176	1	3	1	0	0	0	0	0
21	20	174	3	3	1	0	2	0	0	0
21	21	172	5	3	1	0	2	0	0	0
21	22	172	5	3	1	0	0	0	0	0
21	23	171	5	3	1	1	1	1	0	1
21	24	170	5	3	2	1	1	1	1	0
21	25	170	5	3	2	1	0	0	0	0
21	26	170	5	3	2	1	0	0	0	0
21	27	170	4	4	2	1	0	1	0	0
21	28	170	4	4	2	1	0	0	0	0
21	29	170	4	3	3	1	0	0	1	0
21	30	170	3	3	3	2	0	1	0	1
21	31	170	2	2	5	2	0	1	2	0
21	32	170	2	2	5	2	0	0	0	0
21	33	170	2	2	5	2	0	0	0	0
21	34	169	3	2	5	2	1	0	0	0
21	35	169	3	2	5	2	0	0	0	0
21	36	169	2	3	5	2	0	1	0	0
21	37	168	3	2	6	2	1	0	1	0
22	0	180	1	0	0	0	0	0	0	0
22	1	180	1	0	0	0	0	0	0	0
22	2	180	1	0	0	0	0	0	0	0
22	3	180	1	0	0	0	0	0	0	0
22	4	180	0	1	0	0	0	1	0	0
22	5	179	1	1	0	0	1	0	0	0
22	6	179	1	0	1	0	0	0	1	0
22	7	179	1	0	1	0	0	0	0	0
22	8	179	1	0	1	0	0	0	0	0
22	9	179	1	0	1	0	0	0	0	0
22	10	179	1	0	1	0	0	0	0	0
22	11	179	1	0	1	0	0	0	0	0
22	12	179	0	1	1	0	0	1	0	0
22	13	179	0	1	1	0	0	0	0	0
22	14	179	0	1	1	0	0	0	0	0
22	15	179	0	0	2	0	0	0	1	0
22	16	179	0	0	2	0	0	0	0	0
22	17	179	0	0	2	0	0	0	0	0
22	18	179	0	0	2	0	0	0	0	0
22	19	179	0	0	2	0	0	0	0	0
22	20	179	0	0	2	0	0	0	0	0
22	21	179	0	0	2	0	0	0	0	0
22	22	179	0	0	2	0	0	0	0	0
22	23	179	0	0	2	0	0	0	0	0
22	24	179	0	0	2	0	0	0	0	0
22	25	179	0	0	2	0	0	0	0	0
22	26	179	0	0	2	0	0	0	0	0
22	27	179	0	0	2	0	0	0	0	0
22	28	179	0	0	2	0	0	0	0	0
22	29	179	0	0	2	0	0	0	0	0
22	30	179	0	0	2	0	0	0	0	0
22	31	179	0	0	2	0	0	0	0	0
22	32	179	0	0	2	0	0	0	0	0
22	33	179	0	0	2	0	0	0	0	0
22	34	179	0	0	2	0	0	0	0	0
22	35	179	0	0	2	0	0	0	0	0
22	36	179	0	0	2	0	0	0	0	0
22	37	179	0	0	2	0	0	0	0	0
23	0	180	1	0	0	0	0	0	0	0
23	1	180	1	0	0	0	0	0	0	0
23	2	180	1	0	0	0	0	0	0	0
23	3	180	1	0	0	0	0	0	0	0
23	4	180	1	0	0	0	0	0	0	0
23	5	180	1	0	0	0	0	0	0	0
23	6	180	1	0	0	0	0	0	0	0
23	7	180	1	0	0	0	0	0	0	0
23	8	180	1	0	0	0	0	0	0	0
23	9	180	1	0	0	0	0	0	0	0
23	10	180	1	0	0	0	0	0	0	0
23	11	180	1	0	0	0	0	0	0	0
23	12	180	1	0	0	0	0	0	0	0
23	13	180	1	0	0	0	0	0	0	0
23	14	180	1	0	0	0	0	0	0	0
23	15	180	1	0	0	0	0	0	0	0
23	16	180	0	1	0	0	0	1	0	0
23	17	180	0	1	0	0	0	0	0	0
23	18	178	2	1	0	0	2	0	0	0
23	19	178	2	0	1	0	0	0	1	0
23	20	178	2	0	1	0	0	0	0	0
23	21	178	2	0	1	0	0	0	0	0
23	22	178	2	0	1	0	0	0	0	0
23	23	178	2	0	1	0	0	0	0	0
23	24	178	2	0	1	0	0	0	0	0
23	25	178	2	0	1	0	0	0	0	0
23	26	178	1	1	1	0	0	1	0	0
23	27	178	1	1	1	0	0	0	0	0
23	28	178	0	2	1	0	0	1	0	0
23	29	177	1	2	1	0	1	0	0	0
23	30	177	1	2	1	0	0	0	0	0
23	31	176	2	2	1	0	1	0	0	0
23	32	176	2	1	1	1	0	0	0	1
23	33	176	2	1	1	1	0	0	0	0
23	34	175	3	1	1	1	1	0	0	0
23	35	175	3	1	1	1	0	0	0	0
23	36	175	3	1	1	1	0	0	0	0
23	37	175	3	1	1	1	0	0	0	0
24	0	180	1	0	0	0	0	0	0	0
24	1	180	1	0	0	0	0	0	0	0
24	2	180	1	0	0	0	0	0	0	0
24	3	180	1	0	0	0	0	0	0	0
24	4	180	1	0	0	0	0	0	0	0
24	5	180	1	0	0	0	0	0	0	0
24	6	180	1	0	0	0	0	0	0	0
24	7	180	1	0	0	0	0	0	0	0
24	8	180	1	0	0	0	0	0	0	0
24	9	180	1	0	0	0	0	0	0	0
24	10	180	1	0	0	0	0	0	0	0
24	11	180	1	0	0	0	0	0	0	0
24	12	180	0	1	0	0	0	1	0	0
24	13	180	0	1	0	0	0	0	0	0
24	14	180	0	1	0	0	0	0	0	0
24	15	180	0	0	0	1	0	0	0	1
24	16	180	0	0	0	1	0	0	0	0
24	17	180	0	0	0	1	0	0	0	0
24	18	180	0	0	0	1	0	0	0	0
24	19	180	0	0	0	1	0	0	0	0
24	20	180	0	0	0	1	0	0	0	0
24	21	180	0	0	0	1	0	0	0	0
24	22	180	0	0	0	1	0	0	0	0
24	23	180	0	0	0	1	0	0	0	0
24	24	180	0	0	0	1	0	0	0	0
24	25	180	0	0	0	1	0	0	0	0
24	26	180	0	0	0	1	0	0	0	0
24	27	180	0	0	0	1	0	0	0	0
24	28	180	0	0	0	1	0	0	0	0
24	29	180	0	0	0	1	0	0	0	0
24	30	180	0	0	0	1	0	0	0	0
24	31	180	0	0	0	1	0	0	0	0
24	32	180	0	0	0	1	0	0	0	0
24	33	180	0	0	0	1	0	0	0	0
24	34	180	0	0	0	1	0	0	0	0
24	35	180	0	0	0	1	0	0	0	0
24	36	180	0	0	0	1	0	0	0	0
24	37	180	0	0	0	1	0	0	0	0
25	0	180	1	0	0	0	0	0	0	0
25	1	180	0	1	0	0	0	1	0	0
25	2	180	0	0	0	1	0	0	0	1
25	3	180	0	0	0	1	0	0	0	0
25	4	180	0	0	0	1	0	0	0	0
25	5	180	0	0	0	1	0	0	0	0
25	6	180	0	0	0	1	0	0	0	0
25	7	180	0	0	0	1	0	0	0	0
25	8	180	0	0	0	1	0	0	0	0
25	9	180	0	0	0	1	0	0	0	0
25	10	180	0	0	0	1	0	0	0	0
25	11	180	0	0	0	1	0	0	0	0
25	12	180	0	0	0	1	0	0	0	0
25	13	180	0	0	0	1	0	0	0	0
25	14	180	0	0	0	1	0	0	0	0
25	15	180	0	0	0	1	0	0	0	0
25	16	180	0	0	0	1	0	0	0	0
25	17	180	0	0	0	1	0	0	0	0
25	18	180	0	0	0	1	0	0	0	0
25	19	180	0	0	0	1	0	0	0	0
25	20	180	0	0	0	1	0	0	0	0
25	21	180	0	0	0	1	0	0	0	0
25	22	180	0	0	0	1	0	0	0	0
25	23	180	0	0	0	1	0	0	0	0
25	24	180	0	0	0	1	0	0	0	0
25	25	180	0	0	0	1	0	0	0	0
25	26	180	0	0	0	1	0	0	0	0
25	27	180	0	0	0	1	0	0	0	0
25	28	180	0	0	0	1	0	0	0	0
25	29	180	0	0	0	1	0	0	0	0
25	30	180	0	0	0	1	0	0	0	0
25	31	180	0	0	0	1	0	0	0	0
25	32	180	0	0	0	1	0	0	0	0
25	33	180	0	0	0	1	0	0	0	0
25	34	180	0	0	0	1	0	0	0	0
25	35	180	0	0	0	1	0	0	0	0
25	36	180	0	0	0	1	0	0	0	0
25	37	180	0	0	0	1	0	0	0	0
26	0	180	1	0	0	0	0	0	0	0
26	1	180	1	0	0	0	0	0	0	0
26	2	180	1	0	0	0	0	0	0	0
26	3	180	0	1	0	0	0	1	0	0
26	4	180	0	1	0	0	0	0	0	0
26	5	179	1	1	0	0	1	0	0	0
26	6	179	1	1	0	0	0	0	0	0
26	7	179	1	1	0	0	0	0	0	0
26	8	179	1	1	0	0	0	0	0	0
26	9	179	0	2	0	0	0	1	0	0
26	10	179	0	1	1	0	0	0	1	0
26	11	179	0	1	1	0	0	0	0	0
26	12	179	0	1	1	0	0	0	0	0
26	13	179	0	1	1	0	0	0	0	0
26	14	178	1	1	1	0	1	0	0	0
26	15	178	1	1	1	0	0	0	0	0
26	16	177	2	1	1	0	1	0	0	0
26	17	177	2	1	1	0	0	0	0	0
26	18	177	2	1	1	0	0	0	0	0
26	19	177	1	2	1	0	0	1	0	0
26	20	176	2	2	1	0	1	0	0	0
26	21	176	2	2	1	0	0	0	0	0
26	22	176	2	2	1	0	0	0	0	0
26	23	175	3	2	1	0	1	0	0	0
26	24	175	3	2	1	0	0	0	0	0
26	25	174	3	3	1	0	1	1	0	0
26	26	174	2	4	1	0	0	1	0	0
26	27	171	5	4	1	0	3	0	0	0
26	28	170	6	4	1	0	1	0	0	0
26	29	166	9	4	2	0	4	1	1	0
26	30	165	9	2	3	2	1	1	1	2
26	31	164	9	3	3	2	1	1	0	0
26	32	161	11	4	3	2	3	1	0	0
26	33	161	10	4	4	2	0	1	1	0
26	34	160	10	5	4	2	1	1	0	0
26	35	160	9	6	4	2	0	1	0	0
26	36	159	9	5	5	3	1	1	1	1
26	37	158	10	4	6	3	1	0	1	0
27	0	180	1	0	0	0	0	0	0	0
27	1	180	1	0	0	0	0	0	0	0
27	2	180	1	0	0	0	0	0	0	0
27	3	180	1	0	0	0	0	0	0	0
27	4	180	1	0	0	0	0	0	0	0
27	5	180	1	0	0	0	0	0	0	0
27	6	180	1	0	0	0	0	0	0	0
27	7	180	1	0	0	0	0	0	0	0
27	8	180	1	0	0	0	0	0	0	0
27	9	180	1	0	0	0	0	0	0	0
27	10	180	1	0	0	0	0	0	0	0
27	11	180	1	0	0	0	0	0	0	0
27	12	180	1	0	0	0	0	0	0	0
27	13	180	1	0	0	0	0	0	0	0
27	14	180	1	0	0	0	0	0	0	0
27	15	180	1	0	0	0	0	0	0	0
27	16	180	1	0	0	0	0	0	0	0
27	17	180	1	0	0	0	0	0	0	0
27	18	180	0	1	0	0	0	1	0	0
27	19	180	0	1	0	0	0	0	0	0
27	20	179	1	0	0	1	1	0	0	1
27	21	179	0	1	0	1	0	1	0	0
27	22	179	0	1	0	1	0	0	0	0
27	23	179	0	1	0	1	0	0	0	0
27	24	179	0	1	0	1	0	0	0	0
27	25	179	0	1	0	1	0	0	0	0
27	26	179	0	1	0	1	0	0	0	0
27	27	179	0	1	0	1	0	0	0	0
27	28	179	0	1	0	1	0	0	0	0
27	29	179	0	1	0	1	0	0	0	0
27	30	179	0	1	0	1	0	0	0	0
27	31	179	0	1	0	1	0	0	0	0
27	32	177	2	1	0	1	2	0	0	0
27	33	176	3	1	0	1	1	0	0	0
27	34	175	4	1	0	1	1	0	0	0
27	35	175	4	1	0	1	0	0	0	0
27	36	175	2	3	0	1	0	2	0	0
27	37	175	0	5	0	1	0	2	0	0
28	0	180	1	0	0	0	0	0	0	0
28	1	180	1	0	0	0	0	0	0	0
28	2	180	1	0	0	0	0	0	0	0
28	3	180	1	0	0	0	0	0	0	0
28	4	180	1	0	0	0	0	0	0	0
28	5	180	1	0	0	0	0	0	0	0
28	6	180	1	0	0	0	0	0	0	0
28	7	180	1	0	0	0	0	0	0	0
28	8	180	1	0	0	0	0	0	0	0
28	9	180	0	1	0	0	0	1	0	0
28	10	180	0	1	0	0	0	0	0	0
28	11	180	0	1	0	0	0	0	0	0
28	12	180	0	1	0	0	0	0	0	0
28	13	180	0	1	0	0	0	0	0	0
28	14	180	0	1	0	0	0	0	0	0
28	15	180	0	1	0	0	0	0	0	0
28	16	180	0	1	0	0	0	0	0	0
28	17	180	0	1	0	0	0	0	0	0
28	18	180	0	1	0	0	0	0	0	0
28	19	180	0	1	0	0	0	0	0	0
28	20	179	1	1	0	0	1	0	0	0
28	21	179	1	1	0	0	0	0	0	0
28	22	179	1	0	1	0	0	0	1	0
28	23	179	1	0	1	0	0	0	0	0
28	24	179	1	0	1	0	0	0	0	0
28	25	179	1	0	1	0	0	0	0	0
28	26	179	1	0	1	0	0	0	0	0
28	27	179	1	0	1	0	0	0	0	0
28	28	179	1	0	1	0	0	0	0	0
28	29	179	1	0	1	0	0	0	0	0
28	30	179	1	0	1	0	0	0	0	0
28	31	179	0	1	1	0	0	1	0	0
28	32	179	0	1	1	0	0	0	0	0
28	33	179	0	1	1	0	0	0	0	0
28	34	179	0	1	1	0	0	0	0	0
28	35	179	0	1	1	0	0	0	0	0
28	36	179	0	1	1	0	0	0	0	0
28	37	179	0	1	1	0	0	0	0	0
29	0	180	1	0	0	0	0	0	0	0
29	1	180	1	0	0	0	0	0	0	0
29	2	180	1	0	0	0	0	0	0	0
29	3	180	1	0	0	0	0	0	0	0
29	4	180	1	0	0	0	0	0	0	0
29	5	180	0	1	0	0	0	1	0	0
29	6	180	0	1	0	0	0	0	0	0
29	7	179	1	1	0	0	1	0	0	0
29	8	179	1	1	0	0	0	0	0	0
29	9	179	1	1	0	0	0	0	0	0
29	10	179	1	1	0	0	0	0	0	0
29	11	178	2	1	0	0	1	0	0	0
29	12	177	2	2	0	0	1	1	0	0
29	13	177	2	2	0	0	0	0	0	0
29	14	176	3	2	0	0	1	0	0	0
29	15	176	3	2	0	0	0	0	0	0
29	16	176	3	2	0	0	0	0	0	0
29	17	176	2	3	0	0	0	1	0	0
29	18	175	3	3	0	0	1	0	0	0
29	19	175	3	2	1	0	0	0	1	0
29	20	174	4	2	1	0	1	0	0	0
29	21	174	3	3	1	0	0	1	0	0
29	22	173	4	2	1	1	1	0	0	1
29	23	173	4	2	1	1	0	0	0	0
29	24	171	4	3	2	1	2	2	1	0
29	25	171	3	4	2	1	0	1	0	0
29	26	171	3	3	3	1	0	0	1	0
29	27	170	3	4	3	1	1	1	0	0
29	28	169	4	4	3	1	1	0	0	0
29	29	169	3	5	3	1	0	1	0	0
29	30	168	4	4	4	1	1	0	1	0
29	31	167	5	4	4	1	1	0	0	0
29	32	167	5	4	4	1	0	0	0	0
29	33	167	5	4	4	1	0	0	0	0
29	34	167	4	5	4	1	0	1	0	0
29	35	164	7	4	4	2	3	0	0	1
29	36	163	7	5	4	2	1	1	0	0
29	37	163	7	4	5	2	0	0	1	0
30	0	180	1	0	0	0	0	0	0	0
30	1	180	1	0	0	0	0	0	0	0
30	2	180	1	0	0	0	0	0	0	0
30	3	180	1	0	0	0	0	0	0	0
30	4	180	1	0	0	0	0	0	0	0
30	5	180	1	0	0	0	0	0	0	0
30	6	180	1	0	0	0	0	0	0	0
30	7	180	1	0	0	0	0	0	0	0
30	8	180	1	0	0	0	0	0	0	0
30	9	180	1	0	0	0	0	0	0	0
30	10	180	1	0	0	0	0	0	0	0
30	11	180	1	0	0	0	0	0	0	0
30	12	180	1	0	0	0	0	0	0	0
30	13	180	1	0	0	0	0	0	0	0
30	14	180	1	0	0	0	0	0	0	0
30	15	180	0	1	0	0	0	1	0	0
30	16	179	1	1	0	0	1	0	0	0
30	17	179	0	2	0	0	0	1	0	0
30	18	179	0	2	0	0	0	0	0	0
30	19	178	1	2	0	0	1	0	0	0
30	20	177	2	2	0	0	1	0	0	0
30	21	177	2	2	0	0	0	0	0	0
30	22	176	3	2	0	0	1	0	0	0
30	23	174	5	2	0	0	2	0	0	0
30	24	174	5	2	0	0	0	0	0	0
30	25	173	6	1	0	1	1	0	0	1
30	26	173	6	1	0	1	0	0	0	0
30	27	173	6	1	0	1	0	0	0	0
30	28	172	7	1	0	1	1	0	0	0
30	29	172	7	1	0	1	0	0	0	0
30	30	170	8	1	1	1	2	1	1	0
30	31	169	9	1	1	1	1	0	0	0
30	32	169	6	4	1	1	0	3	0	0
30	33	169	6	4	1	1	0	0	0	0
30	34	169	6	3	1	2	0	0	0	1
30	35	169	6	3	1	2	0	0	0	0
30	36	169	6	3	1	2	0	0	0	0
30	37	169	5	4	1	2	0	1	0	0
31	0	180	1	0	0	0	0	0	0	0
31	1	180	1	0	0	0	0	0	0	0
31	2	180	1	0	0	0	0	0	0	0
31	3	180	1	0	0	0	0	0	0	0
31	4	180	0	1	0	0	0	1	0	0
31	5	179	1	1	0	0	1	0	0	0
31	6	179	1	0	1	0	0	0	1	0
31	7	179	1	0	1	0	0	0	0	0
31	8	179	1	0	1	0	0	0	0	0
31	9	179	1	0	1	0	0	0	0	0
31	10	179	1	0	1	0	0	0	0	0
31	11	179	1	0	1	0	0	0	0	0
31	12	179	1	0	1	0	0	0	0	0
31	13	179	1	0	1	0	0	0	0	0
31	14	179	1	0	1	0	0	0	0	0
31	15	179	1	0	1	0	0	0	0	0
31	16	179	1	0	1	0	0	0	0	0
31	17	179	1	0	1	0	0	0	0	0
31	18	179	1	0	1	0	0	0	0	0
31	19	179	0	1	1	0	0	1	0	0
31	20	179	0	1	1	0	0	0	0	0
31	21	179	0	1	1	0	0	0	0	0
31	22	179	0	1	1	0	0	0	0	0
31	23	179	0	1	1	0	0	0	0	0
31	24	179	0	1	1	0	0	0	0	0
31	25	179	0	1	1	0	0	0	0	0
31	26	178	1	1	1	0	1	0	0	0
31	27	178	1	1	1	0	0	0	0	0
31	28	178	1	1	1	0	0	0	0	0
31	29	178	1	1	1	0	0	0	0	0
31	30	177	2	1	1	0	1	0	0	0
31	31	177	2	1	1	0	0	0	0	0
31	32	176	3	1	1	0	1	0	0	0
31	33	176	3	1	1	0	0	0	0	0
31	34	174	5	1	1	0	2	0	0	0
31	35	174	5	1	1	0	0	0	0	0
31	36	174	5	1	1	0	0	0	0	0
31	37	174	4	2	1	0	0	1	0	0
32	0	180	1	0	0	0	0	0	0	0
32	1	180	1	0	0	0	0	0	0	0
32	2	180	1	0	0	0	0	0	0	0
32	3	180	1	0	0	0	0	0	0	0
32	4	180	1	0	0	0	0	0	0	0
32	5	180	1	0	0	0	0	0	0	0
32	6	180	1	0	0	0	0	0	0	0
32	7	180	0	1	0	0	0	1	0	0
32	8	179	1	1	0	0	1	0	0	0
32	9	179	1	1	0	0	0	0	0	0
32	10	178	2	1	0	0	1	0	0	0
32	11	177	2	1	1	0	1	1	1	0
32	12	176	3	0	2	0	1	0	1	0
32	13	176	3	0	2	0	0	0	0	0
32	14	176	2	1	2	0	0	1	0	0
32	15	176	1	2	2	0	0	1	0	0
32	16	174	3	2	2	0	2	0	0	0
32	17	174	3	2	2	0	0	0	0	0
32	18	174	3	2	2	0	0	0	0	0
32	19	174	3	2	2	0	0	0	0	0
32	20	174	3	1	3	0	0	0	1	0
32	21	174	3	0	4	0	0	0	1	0
32	22	174	3	0	4	0	0	0	0	0
32	23	174	3	0	4	0	0	0	0	0
32	24	174	3	0	4	0	0	0	0	0
32	25	174	2	1	4	0	0	1	0	0
32	26	174	2	0	5	0	0	0	1	0
32	27	174	1	1	5	0	0	1	0	0
32	28	174	1	1	5	0	0	0	0	0
32	29	174	1	1	5	0	0	0	0	0
32	30	174	1	1	5	0	0	0	0	0
32	31	174	1	1	5	0	0	0	0	0
32	32	174	1	1	5	0	0	0	0	0
32	33	173	2	1	5	0	1	0	0	0
32	34	173	2	1	5	0	0	0	0	0
32	35	173	1	1	6	0	0	1	1	0
32	36	173	1	1	6	0	0	0	0	0
32	37	173	1	1	6	0	0	0	0	0
33	0	180	1	0	0	0	0	0	0	0
33	1	180	1	0	0	0	0	0	0	0
33	2	180	1	0	0	0	0	0	0	0
33	3	180	1	0	0	0	0	0	0	0
33	4	180	1	0	0	0	0	0	0	0
33	5	180	1	0	0	0	0	0	0	0
33	6	180	1	0	0	0	0	0	0	0
33	7	180	1	0	0	0	0	0	0	0
33	8	180	1	0	0	0	0	0	0	0
33	9	180	1	0	0	0	0	0	0	0
33	10	180	1	0	0	0	0	0	0	0
33	11	180	1	0	0	0	0	0	0	0
33	12	180	1	0	0	0	0	0	0	0
33	13	180	1	0	0	0	0	0	0	0
33	14	180	1	0	0	0	0	0	0	0
33	15	180	1	0	0	0	0	0	0	0
33	16	180	1	0	0	0	0	0	0	0
33	17	180	1	0	0	0	0	0	0	0
33	18	180	1	0	0	0	0	0	0	0
33	19	180	1	0	0	0	0	0	0	0
33	20	180	1	0	0	0	0	0	0	0
33	21	180	1	0	0	0	0	0	0	0
33	22	180	1	0	0	0	0	0	0	0
33	23	180	1	0	0	0	0	0	0	0
33	24	180	1	0	0	0	0	0	0	0
33	25	180	0	1	0	0	0	1	0	0
33	26	179	1	1	0	0	1	0	0	0
33	27	179	0	2	0	0	0	1	0	0
33	28	178	1	2	0	0	1	0	0	0
33	29	178	1	1	1	0	0	0	1	0
33	30	178	0	2	1	0	0	1	0	0
33	31	178	0	2	1	0	0	0	0	0
33	32	178	0	1	2	0	0	0	1	0
33	33	178	0	1	2	0	0	0	0	0
33	34	178	0	1	2	0	0	0	0	0
33	35	178	0	1	2	0	0	0	0	0
33	36	178	0	1	2	0	0	0	0	0
33	37	178	0	1	2	0	0	0	0	0
34	0	180	1	0	0	0	0	0	0	0
34	1	180	1	0	0	0	0	0	0	0
34	2	180	1	0	0	0	0	0	0	0
34	3	180	1	0	0	0	0	0	0	0
34	4	180	1	0	0	0	0	0	0	0
34	5	180	1	0	0	0	0	0	0	0
34	6	180	1	0	0	0	0	0	0	0
34	7	180	1	0	0	0	0	0	0	0
34	8	180	1	0	0	0	0	0	0	0
34	9	180	1	0	0	0	0	0	0	0
34	10	180	1	0	0	0	0	0	0	0
34	11	180	1	0	0	0	0	0	0	0
