n_fb,fb_t2_roster_confirmed,fb_t3_moved_signal,fb_t4_refusal_signal,fb_u,fb_t1_spouse_reported,n_2g,2g_t2_roster_confirmed,2g_t3_moved_signal,2g_t4_refusal_signal,2g_u,2g_t1_spouse_reported,n_3g,3g_t2_roster_confirmed,3g_t3_moved_signal,3g_t4_refusal_signal,3g_u,3g_t1_spouse_reported,fear_index,fear_refusal,depart_gap,pair,date,fips,months_span
29,0.0,0.07058267028382292,0.061837421618832634,0.13242009190265555,0.0,17,0.0,0.0,0.09169190680355564,0.09169190680355564,0.0,598,0.011793767942670138,0.006129592668038257,0.06158472053265451,0.07950808114336291,0.0015240764876524656,0.04072818509909991,-0.029854485184723008,0.07058267028382292,dec25->jan26,2025-12-15,46,1
82,0.09782054782746685,0.0,0.03101755951957561,0.12883810734704246,0.0,51,0.0,0.0,0.045149595540522544,0.045149595540522544,0.019168317110517172,950,0.013916450697530076,0.0068335736510994685,0.09185090211082288,0.11260092645945241,0.0008503907939035718,0.08368851180651991,-0.014132036020946936,0.09782054782746685,dec25->jan26,2025-12-15,47,1
739,0.019409137020308203,0.0135549330509231,0.09050618954736844,0.12347025961859977,0.004123610431817015,448,0.019199317628651073,0.002862079896159757,0.10065409560654782,0.12271549313135867,0.0,2156,0.00964518415016115,0.007972005260421439,0.08263015659839851,0.1002473460089811,0.0006896665251803532,0.0007547664872410986,-0.010147906059179382,0.010902672546420474,dec25->jan26,2025-12-15,48,1
129,0.013599254078652333,0.009359728156906133,0.13575804203414188,0.15871702426970036,0.0,88,0.012386124880277427,0.019746058030781142,0.1222400337865485,0.15437221669760706,0.0,787,0.003893175656355063,0.016156671500617108,0.039002807272743245,0.059052654429715405,0.0,0.0043448075720932955,0.013518008247593374,-0.009173200675500105,dec25->jan26,2025-12-15,49,1
30,0.0,0.0,0.06089831359704179,0.06089831359704179,0.0,54,0.0,0.0,0.03347405195830362,0.03347405195830362,0.0,675,0.008766432206021578,0.0021247618019999788,0.08005770003160766,0.0909488940396292,0.0,0.027424261638738165,0.027424261638738165,0.0,dec25->jan26,2025-12-15,50,1
158,0.0,0.0,0.11376799595065036,0.11376799595065036,0.0,80,0.0,0.0,0.14292769812218106,0.14292769812218106,0.0,814,0.006978887996461002,0.008715970630044794,0.11513372558344133,0.13082858420994714,0.0,-0.029159702171530702,-0.029159702171530702,0.0,dec25->jan26,2025-12-15,51,1
172,0.0053772567877394895,0.020579175138921164,0.05453538525966125,0.08049181718632191,0.0,144,0.0057638578024908045,0.016719545007815178,0.0813306185882267,0.10381402139853269,0.0,730,0.008976406471846471,0.005257933294181921,0.07495618953697564,0.08919052930300404,0.0021182648006732225,-0.023322204212210776,-0.026795233328565447,0.0034730291163546714,dec25->jan26,2025-12-15,53,1
17,0.0,0.0,0.05999064762576422,0.05999064762576422,0.0,30,0.0,0.0,0.2842208771610154,0.2842208771610154,0.0,1058,0.00625496108017109,0.005520474786644442,0.095251705983062,0.10702714184987754,0.0007373165086850892,-0.22423022953525118,-0.22423022953525118,0.0,dec25->jan26,2025-12-15,54,1
40,0.043964599212045964,0.057691841684108916,0.11988298305044154,0.22153942394659643,0.0,40,0.026749185056926066,0.0,0.08516754198705015,0.11191672704397622,0.0,721,0.0009284834776449095,0.01067379931181347,0.06118315473385797,0.07278543752331636,0.0,0.1096226969026202,0.03471544106339139,0.07490725583922882,dec25->jan26,2025-12-15,55,1
22,0.0,0.0,0.039522363472955485,0.039522363472955485,0.0,30,0.03151190390652585,0.0,0.055622377248970484,0.08713428115549633,0.0,785,0.008327871072798471,0.01212738517368019,0.1061037764673547,0.12655903271383337,0.0,-0.04761191768254085,-0.016100013776015,-0.03151190390652585,dec25->jan26,2025-12-15,56,1
60,0.014721414759229882,0.029290591098291414,0.05498970170362285,0.09900170756114417,0.0,34,0.0,0.0,0.07429673378745331,0.07429673378745331,0.0,944,0.010432068450591608,0.008784851236318583,0.07436320943724996,0.09358012912416014,0.001975230232075657,0.024704973773690853,-0.019307032083830465,0.0440120058575213,jan26->feb26,2026-01-15,1,1
60,0.03813467070319137,0.0,0.10257665830054401,0.1407113290037354,0.0,49,0.021165687628482484,0.0,0.019226177254672856,0.04039186488315533,0.0,598,0.015385577266485978,0.017559038492772953,0.12678893122251095,0.1597335469817699,0.0031498900102853804,0.10031946412058007,0.08335048104587114,0.016968983074708885,jan26->feb26,2026-01-15,2,1
171,0.01143584114683352,0.005188359720099494,0.07301417408374627,0.08963837495067929,0.0,132,0.0,0.01638852569289387,0.07869788853499503,0.0950864142278889,0.0,581,0.0063690398085691005,0.008972405786007127,0.0634380711497945,0.07877951674437073,0.0,-0.005448039277209604,-0.005683714451248753,0.00023567517403914537,jan26->feb26,2026-01-15,4,1
55,0.04594653819580806,0.0,0.11266003970106775,0.1586065778968758,0.0,41,0.0,0.0,0.08954216513652316,0.08954216513652316,0.0,819,0.009200188451549914,0.014546551332064202,0.07101248416308471,0.09475922394669882,0.0,0.06906441276035263,0.023117874564544588,0.04594653819580806,jan26->feb26,2026-01-15,5,1
1620,0.011379032655716912,0.0039700323629230025,0.06120276224876846,0.07655182726740838,0.0,1078,0.019986666804466726,0.003268797055886117,0.06441024593028778,0.08766570979064063,0.0,2240,0.0180905179796055,0.006030784389980299,0.04748084037485842,0.07160214274444421,0.0004396834571956063,-0.011113882523232255,-0.003207483681519324,-0.007906398841712929,jan26->feb26,2026-01-15,6,1
77,0.0,0.04412294902724457,0.09402948013327525,0.1381524291605198,0.0,69,0.024799667512727875,0.05623932232300854,0.032382859806402715,0.11342184964213912,0.0,588,0.010297014025789055,0.004559050396799942,0.05353967132478627,0.06839573574737527,0.0,0.024730579518380688,0.061646620326872535,-0.03691604080849184,jan26->feb26,2026-01-15,8,1
108,0.008818391075769276,0.0,0.18932581136177248,0.19814420243754174,0.0,77,0.0,0.007115793838696872,0.1117117902921755,0.11882758413087237,0.0,451,0.01111788709235219,0.0,0.09296397935169848,0.10408186644405067,0.0,0.07931661830666938,0.07761402106959699,0.0017025972370724044,jan26->feb26,2026-01-15,9,1
99,0.03726158294721161,0.0,0.07525140253695017,0.11251298548416179,0.0,47,0.0,0.0,0.12285251715372239,0.12285251715372239,0.0,561,0.004237250195133424,0.003929132898474949,0.10420351369382753,0.1123698967874359,0.0,-0.0103395316695606,-0.04760111461677222,0.03726158294721161,jan26->feb26,2026-01-15,10,1
172,0.0,0.004674879030416938,0.20011589227149365,0.2047907713019106,0.0,92,0.04622605973890508,0.006719928593913571,0.10413975284229815,0.1570857411751168,0.0,617,0.015368348620031006,0.016235041892562137,0.11576965004359534,0.14737304055618847,0.0,0.04770503012679378,0.0959761394291955,-0.048271109302401714,jan26->feb26,2026-01-15,11,1
738,0.013601237400854234,0.0183133728528815,0.05016058517592377,0.0820751954296595,0.0,277,0.007276669056685133,0.012874539930544805,0.027926007866081123,0.04807721685331106,0.0,1688,0.01467618652496684,0.01834390849972464,0.057557132183746564,0.09057722720843803,0.00043406112894500405,0.033997978576348446,0.022234577309842646,0.0117634012665058,jan26->feb26,2026-01-15,12,1
184,0.009242990503108103,0.005955196647543411,0.10570081961356662,0.12089900676421815,0.0,80,0.0,0.0,0.09503863448068454,0.09503863448068453,0.0,965,0.01922677020066403,0.005838019194072706,0.049282141116552956,0.07434693051128968,0.00095084131716717,0.02586037228353362,0.010662185132882071,0.015198187150651514,jan26->feb26,2026-01-15,13,1
172,0.008767561366159271,0.0,0.03657844341924862,0.045346004785407894,0.0,138,0.0,0.0,0.04616516327744252,0.04616516327744252,0.0,597,0.012593987166474878,0.0,0.06698090301859852,0.07957489018507338,0.0,-0.0008191584920346287,-0.009586719858193905,0.008767561366159271,jan26->feb26,2026-01-15,15,1
52,0.0,0.0,0.14462603190530768,0.14462603190530768,0.0,70,0.0,0.010740982890974965,0.13476345582342378,0.14550443871439878,0.0,918,0.007569755302645394,0.0024357420155112887,0.07579971618944227,0.08580521350759895,0.0,-0.0008784068090910979,0.0098625760818839,-0.010740982890974965,jan26->feb26,2026-01-15,16,1
222,0.006970096574338644,0.006009665665165024,0.11387197218082541,0.12685173442032907,0.0,177,0.018533711053147623,0.014545854131873835,0.09485176973267277,0.12793133491769423,0.0,950,0.006971738061629523,0.018744811564739353,0.05631314949410266,0.08202969912047153,0.0,-0.001079600497365163,0.01902020244815264,-0.02009980294551779,jan26->feb26,2026-01-15,17,1
72,0.013728395410613905,0.0,0.04628211438762075,0.06001050979823465,0.0,37,0.0,0.04281755701921915,0.10293711234940042,0.14575466936861958,0.0,705,0.003748534374001437,0.019915693488944453,0.07643412062274264,0.10009834848568855,0.0,-0.08574415957038493,-0.056654997961779675,-0.02908916160860525,jan26->feb26,2026-01-15,18,1
49,0.0,0.0,0.11573600100347539,0.11573600100347539,0.0,15,0.0,0.0,0.12797543261843414,0.12797543261843414,0.0,622,0.006269605562317355,0.0009434197195212412,0.05594218821369674,0.06315521349553535,0.0,-0.012239431614958746,-0.012239431614958746,0.0,jan26->feb26,2026-01-15,19,1
42,0.0,0.07697943414743667,0.0,0.07697943414743667,0.0,45,0.0,0.013413010612407699,0.04306950974630949,0.056482520358717196,0.0,631,0.011457034182079004,0.006045343291947521,0.03940160247093528,0.056903979944961804,0.0013876719145224045,0.020496913788719477,-0.04306950974630949,0.06356642353502898,jan26->feb26,2026-01-15,20,1
51,0.0,0.0,0.2968188117704288,0.2968188117704288,0.0,19,0.0,0.0,0.0,0.0,0.0,556,0.0081424791328394,0.0,0.14851203143191766,0.1566545105647571,0.0,0.2968188117704288,0.2968188117704288,0.0,jan26->feb26,2026-01-15,21,1
70,0.0,0.0,0.08418956753271013,0.08418956753271013,0.0,41,0.018887784806542275,0.0,0.08279520443195139,0.10168298923849366,0.0,1083,0.006245202961747881,0.011920902606866745,0.07337800299068799,0.09154410855930262,0.0009022634891313562,-0.017493421705783524,0.0013943631007587443,-0.018887784806542275,jan26->feb26,2026-01-15,22,1
22,0.0,0.0,0.41417776993371336,0.41417776993371336,0.0,46,0.0,0.0,0.12817582594226998,0.12817582594226998,0.0,441,0.0036378163636268924,0.0,0.0866345869168535,0.09027240328048038,0.0,0.2860019439914434,0.2860019439914434,0.0,jan26->feb26,2026-01-15,23,1
146,0.0095344869185914,0.01280241411443858,0.12606088412967711,0.14839778516270707,0.0,85,0.0,0.011652911500675036,0.08154047369009351,0.09319338519076856,0.0,447,0.020369150776429173,0.0126806537799724,0.08527035823414283,0.11832016279054439,0.0022322548006484992,0.05520439997193852,0.0445204104395836,0.010683989532354944,jan26->feb26,2026-01-15,24,1
235,0.0,0.0,0.044317894882417636,0.044317894882417636,0.0,129,0.0184145489133669,0.0,0.07001245025991894,0.08842699917328585,0.0,848,0.0013401575790264082,0.011607579882092794,0.05528678083923046,0.06823451830034967,0.0,-0.044109104290868215,-0.025694555377501302,-0.0184145489133669,jan26->feb26,2026-01-15,25,1
109,0.0,0.0,0.03180408683382275,0.03180408683382275,0.0,81,0.0,0.009875060026544525,0.06375047747162542,0.07362553749816995,0.0,949,0.0038735577020855374,0.010748471179859094,0.09094221624044016,0.1055642451223848,0.0009290812463887784,-0.041821450664347205,-0.03194639063780267,-0.009875060026544525,jan26->feb26,2026-01-15,26,1
61,0.029735557975976608,0.03144647527643868,0.11208713597158042,0.1732691692239957,0.0,34,0.0,0.0,0.056386911352908,0.056386911352908,0.0,656,0.004494662771580179,0.005325452548927463,0.06477888359711668,0.07459899891762434,0.0,0.11688225787108772,0.05570022461867242,0.06118203325241529,jan26->feb26,2026-01-15,27,1
35,0.0,0.07047131733592045,0.12723306755646066,0.1977043848923811,0.0,10,0.0,0.0,0.17421505405225313,0.17421505405225313,0.0,947,0.01545119510726256,0.012920047794613476,0.09734358357131868,0.12571482647319474,0.0,0.02348933084012797,-0.046981986495792466,0.07047131733592045,jan26->feb26,2026-01-15,28,1
52,0.0,0.0,0.08597959545488404,0.08597959545488404,0.0,55,0.01044841003013165,0.0,0.1642418797940476,0.17469028982417928,0.0,812,0.02520935495231993,0.01400784068132669,0.03839047032605262,0.07760766595969924,0.0010820844511843972,-0.08871069436929524,-0.07826228433916357,-0.01044841003013165,jan26->feb26,2026-01-15,29,1
18,0.0,0.0,0.0,0.0,0.0,39,0.02395465949691044,0.0,0.06944480626242816,0.09339946575933859,0.0,948,0.010404468002147614,0.012679011314777161,0.07427549848836422,0.09735897780528899,0.0,-0.09339946575933859,-0.06944480626242816,-0.02395465949691044,jan26->feb26,2026-01-15,30,1
84,0.01346019181722831,0.0,0.08061286327728168,0.09407305509450999,0.0,40,0.026446691501239163,0.0,0.11507454958219134,0.14152124108343053,0.0,701,0.009024165821388368,0.007160381631039755,0.08806727099601204,0.10425181844844016,0.0,-0.047448185988920547,-0.03446168630490966,-0.012986499684010853,jan26->feb26,2026-01-15,31,1
160,0.03674089829316654,0.0,0.025589757209197466,0.06233065550236401,0.0,107,0.008517260655146946,0.0,0.00681936000915262,0.015336620664299565,0.0,557,0.015623788687110621,0.018964610955017506,0.016549853380289917,0.05113825302241805,0.0,0.04699403483806444,0.018770397200044846,0.028223637638019595,jan26->feb26,2026-01-15,32,1
42,0.03575943305350587,0.0,0.0,0.03575943305350587,0.0,63,0.0,0.0,0.10185639279095217,0.10185639279095217,0.0,638,0.00541926133978193,0.0,0.04301446125682843,0.048433722596610364,0.001576686662305866,-0.06609695973744631,-0.10185639279095217,0.03575943305350587,jan26->feb26,2026-01-15,33,1
307,0.016216277429780802,0.02008179170151147,0.14599501724976546,0.18229308638105773,0.0022228783702882794,166,0.02851565461070958,0.006988542183129978,0.1422533583501515,0.17775755514399105,0.0,657,0.004190637972957597,0.007389408851570424,0.13462551199533174,0.14620555881985975,0.0,0.004535531237066681,0.0037416588996139755,0.0007938723374527118,jan26->feb26,2026-01-15,34,1
167,0.0,0.006993702385575037,0.016286196669039688,0.023279899054614726,0.0,146,0.010305060354207593,0.013566346202622868,0.08517549573668118,0.10904690229351163,0.0,976,0.007755201460919575,0.01830938784212749,0.08629663226891598,0.11236122157196304,0.0010458452361633108,-0.08576700323889691,-0.06888929906764149,-0.016877704171255423,jan26->feb26,2026-01-15,35,1
624,0.0113963404554192,0.009259231176692037,0.07422647016562448,0.09488204179773571,0.001220788672126613,332,0.027466184365936938,0.0,0.10273239781032784,0.1301985821762648,0.0,1216,0.010930111742005172,0.005512336535640261,0.08861316893287755,0.10505561721052298,0.0011579920151829606,-0.03531654037852908,-0.02850592764470336,-0.006810612733825702,jan26->feb26,2026-01-15,36,1
125,0.030111849162669596,0.04097689194912982,0.09991270177483731,0.17100144288663674,0.0,82,0.011624659202982977,0.016092388276019876,0.07693073370881401,0.10464778118781687,0.0,1076,0.012566594819757046,0.012073812457654666,0.07256023906063772,0.0972006463380494,0.0,0.06635366169881987,0.022981968066023303,0.04337169363279657,jan26->feb26,2026-01-15,37,1
43,0.020813122662271515,0.008504648627664953,0.05866252419949268,0.08798029548942915,0.0,21,0.0,0.021362495720415278,0.11193091391206848,0.13329340963248376,0.0,742,0.0015080440115024904,0.004966709687365788,0.07048592047913214,0.07696067417800041,0.0,-0.04531311414305461,-0.0532683897125758,0.007955275569521192,jan26->feb26,2026-01-15,38,1
71,0.02766869542305345,0.023024143699280686,0.10131698146587245,0.15200982058820658,0.010791130435002872,52,0.0,0.0,0.10687391794456767,0.10687391794456767,0.0,1251,0.013168608765098871,0.005498652877252825,0.07547361493373266,0.09414087657608436,0.0006362879246880732,0.04513590264363891,-0.005556936478695221,0.05069283912233413,jan26->feb26,2026-01-15,39,1
38,0.0,0.0,0.097766647972625,0.097766647972625,0.0,40,0.0,0.0,0.10125308262614129,0.10125308262614129,0.0,792,0.00342465108803028,0.007025328504040878,0.09266263151748451,0.10311261110955566,0.0,-0.0034864346535162793,-0.0034864346535162793,0.0,jan26->feb26,2026-01-15,40,1
113,0.007624694171172155,0.0,0.0806485200681128,0.08827321423928496,0.0,99,0.0,0.0,0.06484457143282707,0.06484457143282707,0.0,849,0.010079526599666492,0.009984597672550378,0.07558328561542264,0.09564740988763952,0.0,0.023428642806457886,0.015803948635285725,0.007624694171172155,jan26->feb26,2026-01-15,41,1
159,0.030361330216753496,0.02630799454642087,0.07005247963713085,0.1267218044003052,0.0,83,0.01020877717913548,0.011453444753465087,0.00782119122096092,0.02948341315356149,0.0,1271,0.0013235434212137663,0.008859230178538215,0.06957724927104784,0.07976002287079983,0.0007035666217448204,0.09723839124674372,0.06223128841616993,0.035007102830573796,jan26->feb26,2026-01-15,42,1
97,0.00692259790720321,0.0,0.06359177847852593,0.07051437638572913,0.0,61,0.03185939140265458,0.0,0.06551198589691158,0.09737137729956614,0.0,424,0.005120639067432241,0.010162408441626762,0.11730003502864306,0.13258308253770207,0.0,-0.026857000913837012,-0.0019202074183856527,-0.024936793495451366,jan26->feb26,2026-01-15,44,1
69,0.0,0.0,0.1268127645316214,0.1268127645316214,0.0,55,0.0,0.0,0.06402412036009487,0.06402412036009487,0.0,860,0.006537311238683786,0.006518620758030607,0.10251873241232305,0.11557466440903744,0.0009594913748114009,0.06278864417152653,0.06278864417152653,0.0,jan26->feb26,2026-01-15,45,1
38,0.022557306672765183,0.0,0.14289727531657986,0.16545458198934504,0.0,15,0.0,0.0,0.046993285632607566,0.046993285632607566,0.0,648,0.013673547049851012,0.039137457126075165,0.05533136517396645,0.10814236934989263,0.0013461324086611272,0.11846129635673747,0.09590398968397229,0.022557306672765183,jan26->feb26,2026-01-15,46,1
67,0.0,0.017947371740523084,0.09026816892915601,0.1082155406696791,0.0,45,0.0,0.0,0.12930496152584361,0.12930496152584361,0.0,952,0.00898607505526084,0.007914239027204562,0.10320852698383963,0.12010884106630502,0.0009985529284493426,-0.021089420856164512,-0.0390367925966876,0.017947371740523084,jan26->feb26,2026-01-15,47,1
756,0.013841645247197165,0.02044148650615472,0.10555498414807418,0.13983811590142603,0.0009118258920077669,456,0.009403282496177463,0.019033990115771015,0.08874325348092194,0.11718052609287044,0.0,2190,0.006888833477423313,0.014922367903799768,0.10216424382434423,0.12397544520556736,0.0003869436412274856,0.02265758980855559,0.016811730667152247,0.005845859141403412,jan26->feb26,2026-01-15,48,1
123,0.01698771651170323,0.0,0.01636743864136617,0.0333551551530694,0.0,76,0.042430619072866126,0.0,0.0585577535379955,0.10098837261086163,0.0,810,0.006962843031584586,0.0023871544744691504,0.05477639887791105,0.06412639638396479,0.0,-0.06763321745779223,-0.04219031489662933,-0.025442902561162897,jan26->feb26,2026-01-15,49,1
40,0.04477590473898351,0.0,0.06036315975466393,0.10513906449364743,0.0,55,0.01562066551692857,0.06487017076266877,0.038109230437232855,0.11860006671683018,0.0,645,0.0037903247560729545,0.006636383137547855,0.08447789700676779,0.09490460490038859,0.0,-0.01346100222318275,0.022253929317431073,-0.03571493154061382,jan26->feb26,2026-01-15,50,1
169,0.02631233614476364,0.0,0.16450307395455233,0.19081541009931596,0.0,76,0.012324208246942095,0.0,0.08548594900005643,0.09781015724699853,0.0,804,0.006345644089798927,0.019677398949211427,0.10184856497192796,0.12787160801093833,0.0,0.09300525285231744,0.0790171249544959,0.013988127897821546,jan26->feb26,2026-01-15,51,1
197,0.011011210117252479,0.013079063317178449,0.045245620154931,0.06933589358936192,0.0,136,0.004605470527903985,0.0,0.06637061152925208,0.07097608205715607,0.0,785,0.004030604745849475,0.0034088364620687398,0.06353618628335778,0.07097562749127599,0.0,-0.0016401884677941514,-0.021124991374321084,0.019484802906526943,jan26->feb26,2026-01-15,53,1
21,0.04194682177459027,0.0,0.033036059603540814,0.07498288137813108,0.0,26,0.0,0.0,0.04160119431132643,0.04160119431132643,0.0,1146,0.0041928590177843445,0.011846906102107608,0.06289692430637336,0.07893668942626532,0.0008467961476061446,0.03338168706680465,-0.008565134707785617,0.04194682177459027,jan26->feb26,2026-01-15,54,1
47,0.018642393038777214,0.0,0.10538408750933675,0.124026480548114,0.0,38,0.019002506022411342,0.0,0.040653766514287905,0.05965627253669925,0.0,708,0.004620701921398836,0.0024665072413807094,0.05205942782237191,0.059146636985151456,0.0025236323225924953,0.06437020801141474,0.06473032099504886,-0.00036011298363412825,jan26->feb26,2026-01-15,55,1
28,0.0,0.0,0.19028943767239448,0.19028943767239448,0.0,39,0.0,0.0,0.3393166637897485,0.3393166637897485,0.0,831,0.0,0.00242848033302778,0.11158754676605245,0.11401602709908025,0.0,-0.14902722611735403,-0.14902722611735403,0.0,jan26->feb26,2026-01-15,56,1
52,0.01719892589740794,0.014711977393456189,0.09453363722263003,0.12644454051349416,0.0,33,0.0,0.0,0.07590381398908666,0.07590381398908666,0.0,979,0.005495057994473061,0.016279925868445917,0.12399305556525467,0.14576803942817368,0.0,0.0505407265244075,0.01862982323354337,0.03191090329086413,feb26->mar26,2026-02-15,1,1
47,0.02047725144819877,0.0,0.23313887903828412,0.2536161304864829,0.0,52,0.012544135499249372,0.02206139235640521,0.05430184312035041,0.088907370976005,0.0,524,0.007804065824545104,0.014112965803641138,0.13905176167745167,0.16096879330563788,0.0,0.16470875951047792,0.1788370359179337,-0.01412827640745581,feb26->mar26,2026-02-15,2,1
158,0.0,0.03733640581482843,0.06714580447109664,0.10448221028592505,0.0,123,0.03818730125052243,0.0,0.0866381573212877,0.12482545857181013,0.0,619,0.011053637608699679,0.007374638286618939,0.11669284107427702,0.13512111696959564,0.0,-0.020343248285885074,-0.01949235285019106,-0.0008508954356939991,feb26->mar26,2026-02-15,4,1
63,0.0,0.0,0.22606913111636134,0.22606913111636134,0.0,44,0.0,0.0,0.09913852353107135,0.09913852353107135,0.0,921,0.0033808545085602074,0.011994860407958614,0.1294965209919986,0.14487223590851744,0.0,0.12693060758529,0.12693060758529,0.0,feb26->mar26,2026-02-15,5,1
1466,0.007757150701327628,0.008021874434704502,0.05775984973811278,0.07353887487414491,0.0011048838173554005,1109,0.00820150347187166,0.010355111691616002,0.08090744834242274,0.09946406350591044,0.0,2245,0.00886210809215009,0.012653083200125507,0.07319414265627174,0.09470933394854733,0.0015887209139443116,-0.02592518863176553,-0.023147598604309955,-0.0027775900274555343,feb26->mar26,2026-02-15,6,1
81,0.0,0.035846449384502585,0.1617662121023802,0.19761266148688275,0.0,87,0.0,0.025786837104081348,0.15773793840280903,0.18352477550689034,0.0,576,0.006734476647316911,0.011700125256980203,0.12347437579634339,0.14190897770064048,0.0,0.014087885979992415,0.004028273699571178,0.010059612280421237,feb26->mar26,2026-02-15,8,1
99,0.0,0.021853550363914013,0.10540978329338069,0.1272633336572947,0.0,75,0.0,0.015533966780036426,0.060407860792059766,0.07594182757209618,0.0,453,0.009819138539295526,0.003782705559679691,0.08351124509244931,0.09711308919142453,0.0,0.05132150608519852,0.04500192250132092,0.006319583583877587,feb26->mar26,2026-02-15,9,1
83,0.0,0.0,0.12207534435124914,0.12207534435124914,0.0,39,0.0,0.0,0.16346521008862677,0.16346521008862677,0.0,500,0.0,0.01700467271636702,0.08229385893158077,0.0992985316479478,0.0,-0.04138986573737763,-0.04138986573737763,0.0,feb26->mar26,2026-02-15,10,1
177,0.01818380357473475,0.015660203830957016,0.14942174596801003,0.1832657533737018,0.004788081060272326,103,0.0,0.0,0.2047524576631298,0.2047524576631298,0.0,612,0.008833119891774677,0.018833555521536514,0.13776758454990748,0.16543425996321864,0.0,-0.021486704289428005,-0.05533071169511977,0.03384400740569177,feb26->mar26,2026-02-15,11,1
711,0.013336403793905213,0.009007584801052798,0.07633447516567349,0.09867846376063151,0.0016553328871945466,291,0.00646895529756705,0.019951870187473245,0.08291026553817629,0.10933109102321659,0.0,1778,0.013174874496302502,0.02143357563310127,0.08935226023709303,0.12396071036649678,0.0008879620603534914,-0.010652627262585077,-0.006575790372502804,-0.004076836890082286,feb26->mar26,2026-02-15,12,1
170,0.01267010437702893,0.0,0.07693655460246547,0.0896066589794944,0.005329522870578847,67,0.03181438346650964,0.0,0.12678493911783995,0.15859932258434956,0.0,1001,0.010578717242638785,0.009790798731664616,0.07496024401765958,0.09532975999196298,0.000881746804610503,-0.06899266360485516,-0.049848384515374475,-0.019144279089480708,feb26->mar26,2026-02-15,13,1
235,0.021610452279435838,0.01815556716702943,0.03146202518638298,0.07122804463284825,0.0,160,0.01999134325801676,0.0,0.07844604702476035,0.09843739028277712,0.0,550,0.009816928794869026,0.0180359042463094,0.09635731396327989,0.12421014700445832,0.0,-0.02720934564992887,-0.04698402183837737,0.019774676188448508,feb26->mar26,2026-02-15,15,1
49,0.0,0.0,0.4199478000837967,0.4199478000837967,0.0,74,0.0,0.009387633549376974,0.1655985228125226,0.17498615636189957,0.0,921,0.024254168021162877,0.014883833956195934,0.06587827614319938,0.1050162781205582,0.0,0.2449616437218971,0.2543492772712741,-0.009387633549376974,feb26->mar26,2026-02-15,16,1
218,0.012083714017781471,0.0,0.07386682887039127,0.08595054288817273,0.0,180,0.0096430310124371,0.0,0.1411521223197746,0.1507951533322117,0.004295389370036419,1006,0.01428480763931634,0.013369441717581358,0.12352474745792892,0.15117899681482663,0.0,-0.06484461044403896,-0.06728529344938332,0.0024406830053443716,feb26->mar26,2026-02-15,17,1
60,0.0,0.0,0.08945952700404386,0.08945952700404386,0.0,42,0.0,0.06850666870933533,0.1653707773561532,0.23387744606548852,0.0,771,0.0077655487128704724,0.011598797323963485,0.10447011832026902,0.12383446435710298,0.0,-0.14441791906144466,-0.07591125035210933,-0.06850666870933533,feb26->mar26,2026-02-15,18,1
47,0.0,0.0,0.04087324394969883,0.04087324394969883,0.0,18,0.06262595779469654,0.0,0.20284209071939913,0.26546804851409567,0.0,653,0.01583601912263826,0.003882064136106046,0.09450775009589799,0.1142258333546423,0.0,-0.22459480456439684,-0.1619688467697003,-0.06262595779469654,feb26->mar26,2026-02-15,19,1
53,0.0,0.014006331727980386,0.07117134756776898,0.08517767929574938,0.0,38,0.025263062601618886,0.021721797654638823,0.08436429884158622,0.13134915909784392,0.0,633,0.0057289669451070875,0.03288434518643881,0.09791949516426321,0.1365328072958091,0.0,-0.046171479802094545,-0.013192951273817241,-0.032978528528277325,feb26->mar26,2026-02-15,20,1
46,0.0,0.0,0.31118709122851906,0.31118709122851906,0.0,19,0.0,0.050208880947950334,0.042385096937200085,0.09259397788515042,0.0,567,0.0028635501201828874,0.006926443622397362,0.1206128315314673,0.13040282527404753,0.0,0.21859311334336864,0.26880199429131896,-0.050208880947950334,feb26->mar26,2026-02-15,21,1
82,0.04982748411744775,0.0,0.03410128138757325,0.08392876550502101,0.0,34,0.0,0.0,0.028499110208526603,0.028499110208526603,0.0,1117,0.009664687813376602,0.011213965696700127,0.11189090875555388,0.1327695622656306,0.0008787741879160819,0.05542965529649441,0.005602171179046645,0.04982748411744775,feb26->mar26,2026-02-15,22,1
24,0.10466293870394029,0.0,0.37519518108864025,0.47985811979258053,0.01663425597852583,47,0.0,0.0,0.1695423479229352,0.1695423479229352,0.0,489,0.0061014037976388005,0.014118565882926705,0.14881522899229807,0.1690351986728636,0.0,0.3103157718696453,0.20565283316570504,0.10466293870394029,feb26->mar26,2026-02-15,23,1
146,0.0,0.0,0.20178510444787828,0.20178510444787828,0.0,83,0.0103261799174068,0.012099976507896881,0.11778146936830011,0.1402076257936038,0.0,481,0.006970908596495198,0.0,0.10069328511976113,0.10766419371625631,0.0,0.06157747865427449,0.08400363507957817,-0.02242615642530368,feb26->mar26,2026-02-15,24,1
275,0.02180536979319234,0.0,0.15948441422502127,0.18128978401821358,0.007421050525611963,143,0.00538892058036916,0.0,0.08954117789578189,0.09493009847615105,0.0,837,0.005063442544369803,0.0041908721699861085,0.08329328945720536,0.09254760417156128,0.0,0.08635968554206253,0.06994323632923938,0.01641644921282318,feb26->mar26,2026-02-15,25,1
